Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,triangle,3,1,0.00343879,0.0184602,608389,3.29568e+07,4224.0,1.000,100.00,0.0184602,baseline
wiki,7K_nodes_100K_edges,triangle,3,2,0.000719666,0.0180774,608389,3.36546e+07,4272.0,1.0211,51.000,0.0184602,calculated
wiki,7K_nodes_100K_edges,triangle,3,4,0.000533125,0.0171692,608389,3.54349e+07,4192.0,1.0751,26.800,0.0184602,calculated
wiki,7K_nodes_100K_edges,triangle,3,8,0.000554959,0.0177913,608389,3.4196e+07,4192.0,1.0375,12.900,0.0184602,calculated
wiki,7K_nodes_100K_edges,triangle,3,16,0.000609709,0.0168901,608389,3.60205e+07,4272.0,1.0929,6.800,0.0184602,calculated
wiki,7K_nodes_100K_edges,4path,4,1,0.000543625,0.0168163,608389,3.61785e+07,4208.0,1.000,100.00,0.0168163,baseline
wiki,7K_nodes_100K_edges,4path,4,2,0.000608209,0.0216418,608389,2.81117e+07,4240.0,.7770,38.800,0.0168163,calculated
wiki,7K_nodes_100K_edges,4path,4,4,0.000598042,0.0187044,608389,3.25265e+07,4224.0,.8990,22.400,0.0168163,calculated
wiki,7K_nodes_100K_edges,4path,4,8,0.0006065,0.0188008,608389,3.23598e+07,4224.0,.8944,11.100,0.0168163,calculated
wiki,7K_nodes_100K_edges,4path,4,16,0.000588667,0.0199251,608389,3.05338e+07,4192.0,.8439,5.200,0.0168163,calculated
wiki,7K_nodes_100K_edges,4cycle,4,1,0.000948625,0.0192977,608389,3.15266e+07,4336.0,1.000,100.00,0.0192977,baseline
wiki,7K_nodes_100K_edges,4cycle,4,2,0.000590792,0.018294,608389,3.32563e+07,4224.0,1.0548,52.700,0.0192977,calculated
wiki,7K_nodes_100K_edges,4cycle,4,4,0.000585459,0.0211657,608389,2.87441e+07,4240.0,.9117,22.700,0.0192977,calculated
wiki,7K_nodes_100K_edges,4cycle,4,8,0.000589792,0.0195582,608389,3.11066e+07,4336.0,.9866,12.300,0.0192977,calculated
wiki,7K_nodes_100K_edges,4cycle,4,16,0.000605,0.0273992,608389,2.22047e+07,4224.0,.7043,4.400,0.0192977,calculated
wiki,7K_nodes_100K_edges,4star,4,1,0.00068375,0.0244577,608389,2.48752e+07,4192.0,1.000,100.00,0.0244577,baseline
wiki,7K_nodes_100K_edges,4star,4,2,0.000845625,0.022962,608389,2.64955e+07,4256.0,1.0651,53.200,0.0244577,calculated
