Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,triangle,3,1,0.00433579,0.0217015,608389,2.80344e+07,4400.0,1.000,100.00,0.0217015,baseline
wiki,7K_nodes_100K_edges,triangle,3,2,0.00106042,0.0358423,608389,1.6974e+07,4336.0,.6054,30.200,0.0217015,calculated
wiki,7K_nodes_100K_edges,triangle,3,4,0.00122704,0.0313475,608389,1.94079e+07,4208.0,.6922,17.300,0.0217015,calculated
wiki,7K_nodes_100K_edges,triangle,3,8,0.00096575,0.0236827,608389,2.56892e+07,4256.0,.9163,11.400,0.0217015,calculated
wiki,7K_nodes_100K_edges,triangle,3,16,0.00107646,0.0249456,608389,2.43886e+07,4304.0,.8699,5.400,0.0217015,calculated
wiki,7K_nodes_100K_edges,4path,4,1,0.000805292,2.07826,32230662,1.55085e+07,4752.0,1.000,100.00,2.07826,baseline
wiki,7K_nodes_100K_edges,4path,4,2,0.00064325,2.22139,32230662,1.45092e+07,4832.0,.9355,46.700,2.07826,calculated
wiki,7K_nodes_100K_edges,4path,4,4,0.00123546,2.24139,32230662,1.43798e+07,4720.0,.9272,23.100,2.07826,calculated
wiki,7K_nodes_100K_edges,4path,4,8,0.00110992,2.10929,32230662,1.52804e+07,4784.0,.9852,12.300,2.07826,calculated
wiki,7K_nodes_100K_edges,4path,4,16,0.000984041,3.21138,32230662,1.00364e+07,4672.0,.6471,4.000,2.07826,calculated
wiki,7K_nodes_100K_edges,4cycle,4,1,0.000985708,0.216972,6233709,2.87305e+07,8384.0,1.000,100.00,0.216972,baseline
wiki,7K_nodes_100K_edges,4cycle,4,2,0.0009215,0.20804,6233709,2.9964e+07,8480.0,1.0429,52.100,0.216972,calculated
wiki,7K_nodes_100K_edges,4cycle,4,4,0.00066875,0.207603,6233709,3.00271e+07,8544.0,1.0451,26.100,0.216972,calculated
wiki,7K_nodes_100K_edges,4cycle,4,8,0.000909,0.209792,6233709,2.97137e+07,8224.0,1.0342,12.900,0.216972,calculated
wiki,7K_nodes_100K_edges,4cycle,4,16,0.000894083,0.211404,6233709,2.94871e+07,8176.0,1.0263,6.400,0.216972,calculated
wiki,7K_nodes_100K_edges,4star,4,1,0.00107096,3.18929,1127174796,3.53425e+08,6944.0,1.000,100.00,3.18929,baseline
wiki,7K_nodes_100K_edges,4star,4,2,0.00109179,3.77672,1127174796,2.98453e+08,6944.0,.8444,42.200,3.18929,calculated
