Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
dblp,Patterns,small_dense_4v_5,4,3,1,0.0184607,5.64233,258570802,21.0,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_5,4,3,4,0.0189493,1.53165,258570802,21.2,3.68,92.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_5,4,3,16,0.0196394,0.427888,258570802,22.6,13.18,82.3,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_5,4,3,32,0.0194768,0.241639,258570802,24.4,23.35,72.9,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_5,4,3,64,0.0200751,0.157842,258570802,28.9,35.74,55.8,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_6,4,4,1,0.0192928,4.77095,96615211,20.7,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_6,4,4,4,0.0199136,1.28732,96615211,21.4,3.70,92.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_6,4,4,16,0.0196882,0.377202,96615211,22.3,12.64,79.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_6,4,4,32,0.0199992,0.204781,96615211,26.4,23.29,72.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_6,4,4,64,0.0199883,0.140253,96615211,27.8,34.01,53.1,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_7,4,6,1,0.019012,1.15893,16713192,20.8,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_7,4,6,4,0.0170724,0.296948,16713192,21.1,3.90,97.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_7,4,6,16,0.0192937,0.0950436,16713192,22.6,12.19,76.1,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_7,4,6,32,0.019055,0.0635005,16713192,24.8,18.25,57.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_7,4,6,64,0.0199121,0.0545039,16713192,27.4,21.26,33.2,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_8,4,3,1,0.0191555,4.93884,252447350,20.8,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_8,4,3,4,0.019741,1.42393,252447350,20.8,3.46,86.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_8,4,3,16,0.0193382,0.377837,252447350,21.7,13.07,81.6,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_8,4,3,32,0.0194182,0.210285,252447350,22.6,23.48,73.3,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_8,4,3,64,0.0199459,0.141408,252447350,24.4,34.92,54.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_9,4,6,1,0.019936,1.15844,16713192,20.9,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_9,4,6,4,0.0196691,0.29592,16713192,21.2,3.91,97.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_9,4,6,16,0.0191581,0.0948286,16713192,22.5,12.21,76.3,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_9,4,6,32,0.0201151,0.0631038,16713192,24.8,18.35,57.3,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_9,4,6,64,0.0188153,0.0534257,16713192,27.2,21.68,33.8,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_10,4,3,1,0.0194784,4.91782,252447350,20.7,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_10,4,3,4,0.0193743,1.33574,252447350,20.8,3.68,92.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_10,4,3,16,0.0166987,0.380669,252447350,21.5,12.91,80.6,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_10,4,3,32,0.0193977,0.21355,252447350,22.6,23.02,71.9,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_10,4,3,64,0.020309,0.143588,252447350,24.3,34.24,53.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_11,4,6,1,0.0192986,1.16527,16713192,20.8,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_11,4,6,4,0.0199707,0.296245,16713192,21.2,3.93,98.2,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_11,4,6,16,0.0197127,0.0939218,16713192,22.8,12.40,77.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_11,4,6,32,0.0195212,0.0630361,16713192,24.6,18.48,57.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_11,4,6,64,0.019863,0.0536488,16713192,27.1,21.72,33.9,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_12,4,5,1,0.0166694,3.10544,4764685,20.9,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_12,4,5,4,0.0197616,0.804534,4764685,21.5,3.85,96.2,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_12,4,5,16,0.0188485,0.234363,4764685,23.4,13.25,82.8,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_12,4,5,32,0.0164748,0.13462,4764685,26.2,23.06,72.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_12,4,5,64,0.0197951,0.095978,4764685,31.1,32.35,50.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_13,4,6,1,0.0200895,1.15767,16713192,21.0,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_13,4,6,4,0.0192195,0.297616,16713192,21.4,3.88,97.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_13,4,6,16,0.0203137,0.0929003,16713192,22.8,12.46,77.8,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_13,4,6,32,0.020065,0.0639344,16713192,24.4,18.10,56.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_13,4,6,64,0.0189342,0.0519169,16713192,27.4,22.29,34.8,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_14,4,3,1,0.0194685,4.92246,252447350,20.8,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_14,4,3,4,0.0200329,1.33603,252447350,21.0,3.68,92.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_14,4,3,16,0.0200658,0.384996,252447350,21.8,12.78,79.8,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_14,4,3,32,0.0187325,0.21955,252447350,22.6,22.42,70.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_14,4,3,64,0.0196542,0.141041,252447350,24.5,34.90,54.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_15,4,5,1,0.0198227,3.19643,4764685,20.8,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_15,4,5,4,0.0175958,0.807901,4764685,21.3,3.95,98.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_15,4,5,16,0.0172346,0.23209,4764685,23.7,13.77,86.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_15,4,5,32,0.0185962,0.137458,4764685,26.1,23.25,72.6,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_15,4,5,64,0.0188419,0.0973126,4764685,34.2,32.84,51.3,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_16,4,4,1,0.018629,4.77459,96615211,20.9,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_16,4,4,4,0.0196015,1.28823,96615211,21.3,3.70,92.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_16,4,4,16,0.016842,0.36316,96615211,22.6,13.14,82.1,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_16,4,4,32,0.019218,0.205407,96615211,24.7,23.24,72.6,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_16,4,4,64,0.0200852,0.140009,96615211,27.6,34.10,53.2,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_17,4,6,1,0.0195037,1.1572,16713192,21.0,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_17,4,6,4,0.0197552,0.296736,16713192,21.4,3.89,97.2,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_17,4,6,16,0.0199308,0.0944562,16713192,22.5,12.25,76.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_17,4,6,32,0.0201826,0.0628568,16713192,24.6,18.41,57.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_17,4,6,64,0.0202638,0.053564,16713192,27.4,21.60,33.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_18,4,6,1,0.0197617,1.15801,16713192,20.9,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_18,4,6,4,0.0197318,0.295318,16713192,21.2,3.92,98.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_18,4,6,16,0.0188682,0.0982173,16713192,22.4,11.79,73.6,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_18,4,6,32,0.0197359,0.0629913,16713192,24.3,18.38,57.4,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_18,4,6,64,0.0199714,0.0536372,16713192,27.3,21.58,33.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_19,4,4,1,0.0193307,4.69074,96615211,20.8,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_19,4,4,4,0.01955,1.2198,96615211,21.4,3.84,96.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_19,4,4,16,0.0196845,0.358954,96615211,22.5,13.06,81.6,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_19,4,4,32,0.0191582,0.201766,96615211,25.0,23.24,72.6,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_19,4,4,64,0.0199624,0.13855,96615211,33.3,33.85,52.8,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_20,4,4,1,0.0196425,4.78825,96615211,20.7,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_20,4,4,4,0.0199117,1.28728,96615211,21.2,3.71,92.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_20,4,4,16,0.0195996,0.363159,96615211,22.7,13.18,82.3,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_20,4,4,32,0.0204405,0.200433,96615211,24.8,23.88,74.6,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_4v_20,4,4,64,0.0205595,0.140973,96615211,27.7,33.96,53.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_1,4,3,1,0.0197384,4.95832,252447350,20.8,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_1,4,3,4,0.0198194,1.33635,252447350,21.0,3.71,92.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_1,4,3,16,0.0189782,0.374506,252447350,21.6,13.23,82.6,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_1,4,3,32,0.0198753,0.212766,252447350,22.5,23.30,72.8,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_1,4,3,64,0.0198362,0.14246,252447350,24.5,34.80,54.3,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_2,4,3,1,0.0196215,4.93934,252447350,20.6,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_2,4,3,4,0.0198958,1.33625,252447350,21.0,3.69,92.2,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_2,4,3,16,0.0198285,0.379329,252447350,21.7,13.02,81.3,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_2,4,3,32,0.0207427,0.204677,252447350,22.6,24.13,75.4,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_2,4,3,64,0.01975,0.14458,252447350,24.5,34.16,53.3,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_3,4,4,1,0.0201907,4.86113,96615211,20.9,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_3,4,4,4,0.0192624,1.37293,96615211,21.3,3.54,88.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_3,4,4,16,0.0194175,0.363972,96615211,22.8,13.35,83.4,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_3,4,4,32,0.019665,0.200977,96615211,24.2,24.18,75.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_3,4,4,64,0.0195142,0.137591,96615211,27.4,35.33,55.2,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_4,4,4,1,0.0186996,4.83031,96615211,20.7,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_4,4,4,4,0.0196862,1.2199,96615211,21.4,3.95,98.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_4,4,4,16,0.0172259,0.362628,96615211,22.8,13.32,83.2,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_4,4,4,32,0.0191008,0.211389,96615211,24.6,22.85,71.4,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_4,4,4,64,0.020098,0.138246,96615211,33.9,34.93,54.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_5,4,3,1,0.0198163,4.92134,252447350,20.6,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_5,4,3,4,0.0201743,1.42362,252447350,21.0,3.45,86.2,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_5,4,3,16,0.0194583,0.375225,252447350,21.6,13.11,81.9,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_5,4,3,32,0.0196688,0.2082,252447350,22.7,23.63,73.8,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_5,4,3,64,0.019558,0.143177,252447350,24.3,34.37,53.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_6,4,4,1,0.019704,4.79248,96615211,21.0,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_6,4,4,4,0.0196416,1.29032,96615211,21.1,3.71,92.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_6,4,4,16,0.0190843,0.367258,96615211,22.9,13.04,81.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_6,4,4,32,0.0197562,0.19841,96615211,26.9,24.15,75.4,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_6,4,4,64,0.0197211,0.137041,96615211,31.5,34.97,54.6,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_7,4,4,1,0.019782,4.79299,96615211,20.9,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_7,4,4,4,0.019662,1.29205,96615211,21.2,3.70,92.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_7,4,4,16,0.0199401,0.371852,96615211,22.6,12.88,80.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_7,4,4,32,0.0169912,0.205917,96615211,24.5,23.27,72.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_7,4,4,64,0.0204103,0.138777,96615211,34.0,34.53,53.9,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_8,4,4,1,0.0201701,4.83895,96615211,20.8,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_8,4,4,4,0.0193284,1.29032,96615211,21.1,3.75,93.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_8,4,4,16,0.0203283,0.373757,96615211,22.2,12.94,80.8,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_8,4,4,32,0.0201881,0.211611,96615211,24.3,22.86,71.4,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_8,4,4,64,0.0200343,0.137583,96615211,33.6,35.17,54.9,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_9,4,4,1,0.0198917,4.8225,96615211,20.7,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_9,4,4,4,0.0201806,1.28878,96615211,21.3,3.74,93.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_9,4,4,16,0.0195309,0.363041,96615211,22.5,13.28,83.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_9,4,4,32,0.0195427,0.207051,96615211,24.7,23.29,72.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_9,4,4,64,0.0193433,0.138256,96615211,33.3,34.88,54.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_10,4,4,1,0.0187637,4.79915,96615211,20.7,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_10,4,4,4,0.0197705,1.28546,96615211,21.2,3.73,93.2,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_10,4,4,16,0.0210184,0.361831,96615211,23.1,13.26,82.8,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_10,4,4,32,0.0191496,0.207453,96615211,24.6,23.13,72.2,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_10,4,4,64,0.0204429,0.140379,96615211,27.7,34.18,53.4,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_11,4,4,1,0.0199176,4.77426,96615211,20.7,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_11,4,4,4,0.0193895,1.28895,96615211,21.1,3.70,92.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_11,4,4,16,0.0189058,0.366389,96615211,22.4,13.03,81.4,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_11,4,4,32,0.0191554,0.199631,96615211,27.2,23.91,74.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_11,4,4,64,0.0201653,0.138304,96615211,31.8,34.52,53.9,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_12,4,4,1,0.0195029,4.77755,96615211,20.9,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_12,4,4,4,0.0197332,1.37121,96615211,21.3,3.48,87.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_12,4,4,16,0.0198466,0.363737,96615211,22.7,13.13,82.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_12,4,4,32,0.0194453,0.204717,96615211,24.0,23.33,72.9,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_12,4,4,64,0.0199063,0.138252,96615211,33.1,34.55,53.9,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_13,4,4,1,0.0200789,4.77659,96615211,20.7,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_13,4,4,4,0.0196169,1.29018,96615211,21.3,3.70,92.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_13,4,4,16,0.0199813,0.370208,96615211,23.1,12.90,80.6,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_13,4,4,32,0.0194216,0.204436,96615211,26.8,23.36,73.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_13,4,4,64,0.0199891,0.138975,96615211,34.7,34.37,53.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_14,4,4,1,0.0200238,4.78455,96615211,20.9,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_14,4,4,4,0.0195457,1.29004,96615211,21.4,3.70,92.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_14,4,4,16,0.0202262,0.365786,96615211,23.3,13.08,81.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_14,4,4,32,0.019282,0.206133,96615211,24.3,23.21,72.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_14,4,4,64,0.0192839,0.139693,96615211,32.3,34.25,53.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_15,4,3,1,0.019888,4.93579,252447350,20.8,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_15,4,3,4,0.0191829,1.33816,252447350,20.9,3.68,92.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_15,4,3,16,0.0168611,0.386378,252447350,21.6,12.77,79.8,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_15,4,3,32,0.0197642,0.212534,252447350,22.6,23.22,72.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_15,4,3,64,0.0198332,0.142012,252447350,24.5,34.75,54.2,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_16,4,3,1,0.0195557,4.90978,252447350,20.6,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_16,4,3,4,0.0196864,1.33697,252447350,21.0,3.67,91.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_16,4,3,16,0.0190831,0.38093,252447350,21.7,12.88,80.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_16,4,3,32,0.018285,0.202411,252447350,22.7,24.25,75.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_16,4,3,64,0.0198129,0.143771,252447350,24.3,34.15,53.3,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_17,4,3,1,0.0193891,4.91121,252447350,20.8,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_17,4,3,4,0.0198539,1.42234,252447350,20.8,3.45,86.2,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_17,4,3,16,0.01918,0.378132,252447350,21.5,12.98,81.1,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_17,4,3,32,0.0201768,0.212756,252447350,22.6,23.08,72.1,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_17,4,3,64,0.0192795,0.148315,252447350,24.4,33.11,51.7,SUCCESS,GraphMini-O  pattern worked!
