Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,house,4,16,0.00102017,0.275869,4514137,1.63633e+07,6000.0,1.1105,6.900,0.306373,calculated
wiki,7K_nodes_100K_edges,diamond,4,1,0.000951291,0.256419,4514137,1.76045e+07,6016.0,1.000,100.00,0.256419,baseline
wiki,7K_nodes_100K_edges,diamond,4,2,0.000965417,0.263106,4514137,1.71571e+07,5952.0,.9745,48.700,0.256419,calculated
wiki,7K_nodes_100K_edges,diamond,4,4,0.000844375,0.287293,4514137,1.57127e+07,5968.0,.8925,22.300,0.256419,calculated
wiki,7K_nodes_100K_edges,diamond,4,8,0.000923458,0.319545,4514137,1.41268e+07,5776.0,.8024,10.000,0.256419,calculated
wiki,7K_nodes_100K_edges,diamond,4,16,0.00111987,0.26857,4514137,1.6808e+07,6000.0,.9547,5.900,0.256419,calculated
enron,37K_nodes_184K_edges,triangle,3,1,0.00715871,0.16924,5809356,3.43261e+07,6624.0,1.000,100.00,0.16924,baseline
enron,37K_nodes_184K_edges,triangle,3,2,0.000996625,0.164794,5809356,3.52522e+07,6576.0,1.0269,51.300,0.16924,calculated
enron,37K_nodes_184K_edges,triangle,3,4,0.00101033,0.174364,5809356,3.33174e+07,6528.0,.9706,24.200,0.16924,calculated
enron,37K_nodes_184K_edges,triangle,3,8,0.00100604,0.171733,5809356,3.38278e+07,6608.0,.9854,12.300,0.16924,calculated
enron,37K_nodes_184K_edges,triangle,3,16,0.00106525,0.166095,5809356,3.49761e+07,6512.0,1.0189,6.300,0.16924,calculated
enron,37K_nodes_184K_edges,4path,4,1,0.00106717,0.170015,5809356,3.41696e+07,6480.0,1.000,100.00,0.170015,baseline
enron,37K_nodes_184K_edges,4path,4,2,0.00103612,0.163418,5809356,3.5549e+07,6544.0,1.0403,52.000,0.170015,calculated
enron,37K_nodes_184K_edges,4path,4,4,0.00103542,0.163218,5809356,3.55925e+07,6688.0,1.0416,26.000,0.170015,calculated
enron,37K_nodes_184K_edges,4path,4,8,0.00106621,0.199295,5809356,2.91495e+07,6496.0,.8530,10.600,0.170015,calculated
enron,37K_nodes_184K_edges,4path,4,16,0.00109608,0.166114,5809356,3.49721e+07,6544.0,1.0234,6.300,0.170015,calculated
enron,37K_nodes_184K_edges,4cycle,4,1,0.00104171,0.16712,5809356,3.47615e+07,6528.0,1.000,100.00,0.16712,baseline
enron,37K_nodes_184K_edges,4cycle,4,2,0.00102738,0.161742,5809356,3.59175e+07,6544.0,1.0332,51.600,0.16712,calculated
enron,37K_nodes_184K_edges,4cycle,4,4,0.00102117,0.171141,5809356,3.39448e+07,6512.0,.9765,24.400,0.16712,calculated
enron,37K_nodes_184K_edges,4cycle,4,8,0.001071,0.16854,5809356,3.44686e+07,6576.0,.9915,12.300,0.16712,calculated
enron,37K_nodes_184K_edges,4cycle,4,16,0.0010415,0.19881,5809356,2.92207e+07,6560.0,.8406,5.200,0.16712,calculated
enron,37K_nodes_184K_edges,4star,4,1,0.0010165,0.188342,5809356,3.08447e+07,6592.0,1.000,100.00,0.188342,baseline
enron,37K_nodes_184K_edges,4star,4,2,0.00101829,0.166475,5809356,3.48963e+07,6544.0,1.1313,56.500,0.188342,calculated
enron,37K_nodes_184K_edges,4star,4,4,0.00103858,0.175112,5809356,3.31751e+07,6608.0,1.0755,26.800,0.188342,calculated
enron,37K_nodes_184K_edges,4star,4,8,0.00103083,0.163651,5809356,3.54985e+07,6656.0,1.1508,14.300,0.188342,calculated
enron,37K_nodes_184K_edges,4star,4,16,0.00102579,0.161091,5809356,3.60625e+07,6592.0,1.1691,7.300,0.188342,calculated
enron,37K_nodes_184K_edges,4clique,4,1,0.00101975,0.170425,5809356,3.40874e+07,6528.0,1.000,100.00,0.170425,baseline
enron,37K_nodes_184K_edges,4clique,4,2,0.00102792,0.170232,5809356,3.41261e+07,6528.0,1.0011,50.000,0.170425,calculated
enron,37K_nodes_184K_edges,4clique,4,4,0.00100333,0.160458,5809356,3.62047e+07,6560.0,1.0621,26.500,0.170425,calculated
enron,37K_nodes_184K_edges,4clique,4,8,0.00102713,0.233723,5809356,2.48557e+07,6608.0,.7291,9.100,0.170425,calculated
enron,37K_nodes_184K_edges,4clique,4,16,0.00165362,0.276495,5809356,2.10107e+07,6544.0,.6163,3.800,0.170425,calculated
enron,37K_nodes_184K_edges,5clique,5,1,0.00116029,0.553855,5809356,1.0489e+07,6480.0,1.000,100.00,0.553855,baseline
enron,37K_nodes_184K_edges,5clique,5,2,0.00107675,0.19655,5809356,2.95566e+07,6560.0,2.8178,140.800,0.553855,calculated
enron,37K_nodes_184K_edges,5clique,5,4,0.00101033,0.247673,5809356,2.34557e+07,6512.0,2.2362,55.900,0.553855,calculated
enron,37K_nodes_184K_edges,5clique,5,8,0.00103492,0.197053,5809356,2.94812e+07,6656.0,2.8106,35.100,0.553855,calculated
enron,37K_nodes_184K_edges,5clique,5,16,0.001053,0.191926,5809356,3.02688e+07,6512.0,2.8857,18.000,0.553855,calculated
enron,37K_nodes_184K_edges,house,4,1,0.00102038,0.199795,5809356,2.90766e+07,6592.0,1.000,100.00,0.199795,baseline
enron,37K_nodes_184K_edges,house,4,2,0.00102804,0.201337,5809356,2.88539e+07,6528.0,.9923,49.600,0.199795,calculated
enron,37K_nodes_184K_edges,house,4,4,0.00101921,0.200514,5809356,2.89723e+07,6576.0,.9964,24.900,0.199795,calculated
enron,37K_nodes_184K_edges,house,4,8,0.00102733,0.19511,5809356,2.97748e+07,6592.0,1.0240,12.800,0.199795,calculated
enron,37K_nodes_184K_edges,house,4,16,0.00103888,0.199051,5809356,2.91852e+07,6560.0,1.0037,6.200,0.199795,calculated
enron,37K_nodes_184K_edges,diamond,4,1,0.00116754,0.286547,5809356,2.02736e+07,6544.0,1.000,100.00,0.286547,baseline
enron,37K_nodes_184K_edges,diamond,4,2,0.00183392,0.293235,5809356,1.98112e+07,6528.0,.9771,48.800,0.286547,calculated
enron,37K_nodes_184K_edges,diamond,4,4,0.0019545,0.315874,5809356,1.83914e+07,6560.0,.9071,22.600,0.286547,calculated
enron,37K_nodes_184K_edges,diamond,4,8,0.00196458,0.303033,5809356,1.91707e+07,6448.0,.9455,11.800,0.286547,calculated
enron,37K_nodes_184K_edges,diamond,4,16,0.00193571,0.302652,5809356,1.91948e+07,6528.0,.9467,5.900,0.286547,calculated
dblp,317K_nodes_1M_edges,triangle,3,1,0.0192434,1.80621,262663639,1.45422e+08,20928.0,1.000,100.00,1.80621,baseline
dblp,317K_nodes_1M_edges,triangle,3,2,0.00590221,1.94671,262663639,1.34927e+08,20880.0,.9278,46.300,1.80621,calculated
dblp,317K_nodes_1M_edges,triangle,3,4,0.00616071,2.0724,262663639,1.26744e+08,20992.0,.8715,21.700,1.80621,calculated
dblp,317K_nodes_1M_edges,triangle,3,8,0.006067,2.20684,262663639,1.19022e+08,20880.0,.8184,10.200,1.80621,calculated
dblp,317K_nodes_1M_edges,triangle,3,16,0.00591737,1.68679,262663639,1.55718e+08,20832.0,1.0707,6.600,1.80621,calculated
dblp,317K_nodes_1M_edges,4path,4,1,0.00597275,1.78274,262663639,1.47337e+08,20768.0,1.000,100.00,1.78274,baseline
dblp,317K_nodes_1M_edges,4path,4,2,0.00590329,1.59767,262663639,1.64404e+08,20768.0,1.1158,55.700,1.78274,calculated
dblp,317K_nodes_1M_edges,4path,4,4,0.00604979,1.39218,262663639,1.8867e+08,20832.0,1.2805,32.000,1.78274,calculated
dblp,317K_nodes_1M_edges,4path,4,8,0.00585933,1.139,262663639,2.3061e+08,20896.0,1.5651,19.500,1.78274,calculated
dblp,317K_nodes_1M_edges,4path,4,16,0.00600983,2.45117,262663639,1.07159e+08,20736.0,.7273,4.500,1.78274,calculated
dblp,317K_nodes_1M_edges,4cycle,4,1,0.00591733,2.27252,262663639,1.15583e+08,20816.0,1.000,100.00,2.27252,baseline
dblp,317K_nodes_1M_edges,4cycle,4,2,0.00595221,1.71255,262663639,1.53376e+08,20784.0,1.3269,66.300,2.27252,calculated
dblp,317K_nodes_1M_edges,4cycle,4,4,0.00610121,1.5562,262663639,1.68786e+08,21120.0,1.4603,36.500,2.27252,calculated
dblp,317K_nodes_1M_edges,4cycle,4,8,0.00606054,3.90487,262663639,6.72656e+07,20080.0,.5819,7.200,2.27252,calculated
dblp,317K_nodes_1M_edges,4cycle,4,16,0.0107364,4.53227,262663639,5.7954e+07,19632.0,.5014,3.100,2.27252,calculated
dblp,317K_nodes_1M_edges,4star,4,1,0.00589683,1.89965,262663639,1.3827e+08,21024.0,1.000,100.00,1.89965,baseline
dblp,317K_nodes_1M_edges,4star,4,2,0.00747137,4.91115,262663639,5.34832e+07,19792.0,.3868,19.300,1.89965,calculated
dblp,317K_nodes_1M_edges,4star,4,4,0.00603042,2.21792,262663639,1.18428e+08,20896.0,.8565,21.400,1.89965,calculated
dblp,317K_nodes_1M_edges,4star,4,8,0.00589071,2.05463,262663639,1.2784e+08,20992.0,.9245,11.500,1.89965,calculated
dblp,317K_nodes_1M_edges,4star,4,16,0.00609225,1.99883,262663639,1.31408e+08,20880.0,.9503,5.900,1.89965,calculated
dblp,317K_nodes_1M_edges,4clique,4,1,0.00594113,1.7944,262663639,1.4638e+08,20784.0,1.000,100.00,1.7944,baseline
dblp,317K_nodes_1M_edges,4clique,4,2,0.00610329,1.77944,262663639,1.4761e+08,20992.0,1.0084,50.400,1.7944,calculated
dblp,317K_nodes_1M_edges,4clique,4,4,0.00598025,3.84622,262663639,6.82914e+07,19808.0,.4665,11.600,1.7944,calculated
dblp,317K_nodes_1M_edges,4clique,4,8,0.0060615,2.11218,262663639,1.24357e+08,20944.0,.8495,10.600,1.7944,calculated
dblp,317K_nodes_1M_edges,4clique,4,16,0.006005,1.79572,262663639,1.46272e+08,20768.0,.9992,6.200,1.7944,calculated
dblp,317K_nodes_1M_edges,5clique,5,1,0.00595792,1.65391,262663639,1.58814e+08,20928.0,1.000,100.00,1.65391,baseline
dblp,317K_nodes_1M_edges,5clique,5,2,0.00599388,1.6652,262663639,1.57737e+08,20880.0,.9932,49.600,1.65391,calculated
dblp,317K_nodes_1M_edges,5clique,5,4,0.00593962,1.91342,262663639,1.37275e+08,20816.0,.8643,21.600,1.65391,calculated
dblp,317K_nodes_1M_edges,5clique,5,8,0.00708575,1.88662,262663639,1.39225e+08,20896.0,.8766,10.900,1.65391,calculated
dblp,317K_nodes_1M_edges,5clique,5,16,0.00595688,1.74784,262663639,1.50279e+08,20928.0,.9462,5.900,1.65391,calculated
dblp,317K_nodes_1M_edges,house,4,1,0.00984833,2.32375,262663639,1.13034e+08,20976.0,1.000,100.00,2.32375,baseline
dblp,317K_nodes_1M_edges,house,4,2,0.0112,2.4402,262663639,1.0764e+08,21104.0,.9522,47.600,2.32375,calculated
dblp,317K_nodes_1M_edges,house,4,4,0.0106935,2.40602,262663639,1.09169e+08,20672.0,.9658,24.100,2.32375,calculated
dblp,317K_nodes_1M_edges,house,4,8,0.00950633,2.7576,262663639,9.52508e+07,20848.0,.8426,10.500,2.32375,calculated
dblp,317K_nodes_1M_edges,house,4,16,0.00931054,3.04387,262663639,8.62926e+07,20752.0,.7634,4.700,2.32375,calculated
dblp,317K_nodes_1M_edges,diamond,4,1,0.014217,2.44247,262663639,1.0754e+08,20720.0,1.000,100.00,2.44247,baseline
dblp,317K_nodes_1M_edges,diamond,4,2,0.00988654,2.32888,262663639,1.12786e+08,21008.0,1.0487,52.400,2.44247,calculated
dblp,317K_nodes_1M_edges,diamond,4,4,0.009895,2.29827,262663639,1.14287e+08,20720.0,1.0627,26.500,2.44247,calculated
dblp,317K_nodes_1M_edges,diamond,4,8,0.0109507,2.28011,262663639,1.15198e+08,21024.0,1.0712,13.300,2.44247,calculated
dblp,317K_nodes_1M_edges,diamond,4,16,0.0108291,2.27426,262663639,1.15494e+08,20976.0,1.0739,6.700,2.44247,calculated
