Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
dblp,Patterns,small_dense_4v_1,4,4,1,N/A,N/A,N/A,N/A,N/A,N/A,RUNNER_NOT_BUILT,Binary not generated
dblp,Patterns,small_sparse_4v_1,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,RUNNER_NOT_BUILT,Binary not generated
