Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,4cycle,4,8,0.000597709,0.0224691,608389,2.70767e+07,4224.0,.8617,10.700,0.0193625,calculated
wiki,7K_nodes_100K_edges,4cycle,4,16,0.000590458,0.0184259,608389,3.30181e+07,4208.0,1.0508,6.500,0.0193625,calculated
wiki,7K_nodes_100K_edges,4star,4,1,0.000874333,0.0192968,608389,3.1528e+07,4208.0,1.000,100.00,0.0192968,baseline
wiki,7K_nodes_100K_edges,4star,4,2,0.000587333,0.0188353,608389,3.23005e+07,4208.0,1.0245,51.200,0.0192968,calculated
wiki,7K_nodes_100K_edges,4star,4,4,0.000687583,0.0211886,608389,2.87131e+07,4192.0,.9107,22.700,0.0192968,calculated
wiki,7K_nodes_100K_edges,4star,4,8,0.000707042,0.0210362,608389,2.8921e+07,4368.0,.9173,11.400,0.0192968,calculated
wiki,7K_nodes_100K_edges,4star,4,16,0.000679958,0.0206977,608389,2.93941e+07,4240.0,.9323,5.800,0.0192968,calculated
wiki,7K_nodes_100K_edges,4clique,4,1,0.000704834,0.0254914,608389,2.38665e+07,4288.0,1.000,100.00,0.0254914,baseline
wiki,7K_nodes_100K_edges,4clique,4,2,0.00081925,0.0228035,608389,2.66797e+07,4272.0,1.1178,55.800,0.0254914,calculated
wiki,7K_nodes_100K_edges,4clique,4,4,0.000836083,0.019802,608389,3.07236e+07,4224.0,1.2873,32.100,0.0254914,calculated
wiki,7K_nodes_100K_edges,4clique,4,8,0.000757208,0.0215162,608389,2.82759e+07,4304.0,1.1847,14.800,0.0254914,calculated
wiki,7K_nodes_100K_edges,4clique,4,16,0.000777584,0.0226394,608389,2.6873e+07,4304.0,1.1259,7.000,0.0254914,calculated
wiki,7K_nodes_100K_edges,5clique,5,1,0.000700458,0.019764,608389,3.07827e+07,4192.0,1.000,100.00,0.019764,baseline
wiki,7K_nodes_100K_edges,5clique,5,2,0.00072175,0.0204163,608389,2.97992e+07,4288.0,.9680,48.400,0.019764,calculated
wiki,7K_nodes_100K_edges,5clique,5,4,0.000823416,0.0217558,608389,2.79645e+07,4240.0,.9084,22.700,0.019764,calculated
wiki,7K_nodes_100K_edges,5clique,5,8,0.000692125,0.0233215,608389,2.6087e+07,4240.0,.8474,10.500,0.019764,calculated
wiki,7K_nodes_100K_edges,5clique,5,16,0.000766208,0.0237396,608389,2.56276e+07,4272.0,.8325,5.200,0.019764,calculated
wiki,7K_nodes_100K_edges,house,4,1,0.000733709,0.0205162,608389,2.96541e+07,4272.0,1.000,100.00,0.0205162,baseline
wiki,7K_nodes_100K_edges,house,4,2,FAILED,FAILED,0,0,0,FAILED,FAILED,0.0205162,test_failed
wiki,7K_nodes_100K_edges,house,4,4,0.000700709,0.0252603,608389,2.40848e+07,4288.0,.8121,20.300,0.0205162,calculated
wiki,7K_nodes_100K_edges,house,4,8,0.000756208,0.0230189,608389,2.643e+07,4304.0,.8912,11.100,0.0205162,calculated
wiki,7K_nodes_100K_edges,house,4,16,0.00068425,0.0196189,608389,3.10103e+07,4192.0,1.0457,6.500,0.0205162,calculated
wiki,7K_nodes_100K_edges,diamond,4,1,0.000716,0.0237417,608389,2.56254e+07,4256.0,1.000,100.00,0.0237417,baseline
wiki,7K_nodes_100K_edges,diamond,4,2,0.000684958,0.0198445,608389,3.06579e+07,4288.0,1.1963,59.800,0.0237417,calculated
wiki,7K_nodes_100K_edges,diamond,4,4,0.000942709,0.0227389,608389,2.67554e+07,4272.0,1.0441,26.100,0.0237417,calculated
wiki,7K_nodes_100K_edges,diamond,4,8,0.000752958,0.021815,608389,2.78886e+07,4256.0,1.0883,13.600,0.0237417,calculated
wiki,7K_nodes_100K_edges,diamond,4,16,0.000702667,0.024679,608389,2.46521e+07,4272.0,.9620,6.000,0.0237417,calculated
enron,37K_nodes_184K_edges,triangle,3,1,0.00147371,0.0188933,727044,3.84816e+07,5568.0,1.000,100.00,0.0188933,baseline
enron,37K_nodes_184K_edges,triangle,3,2,0.00133917,0.0198241,727044,3.66748e+07,5568.0,.9530,47.600,0.0188933,calculated
enron,37K_nodes_184K_edges,triangle,3,4,0.00129667,0.0183074,727044,3.97132e+07,5504.0,1.0320,25.800,0.0188933,calculated
enron,37K_nodes_184K_edges,triangle,3,8,0.00131887,0.0180803,727044,4.0212e+07,5488.0,1.0449,13.000,0.0188933,calculated
enron,37K_nodes_184K_edges,triangle,3,16,0.00134238,0.019636,727044,3.70261e+07,5568.0,.9621,6.000,0.0188933,calculated
enron,37K_nodes_184K_edges,4path,4,1,0.00136092,0.0178659,727044,4.06945e+07,5552.0,1.000,100.00,0.0178659,baseline
enron,37K_nodes_184K_edges,4path,4,2,0.001368,0.0210542,727044,3.45321e+07,5632.0,.8485,42.400,0.0178659,calculated
enron,37K_nodes_184K_edges,4path,4,4,0.00157846,0.019708,727044,3.68907e+07,5504.0,.9065,22.600,0.0178659,calculated
enron,37K_nodes_184K_edges,4path,4,8,0.00131225,0.0193342,727044,3.7604e+07,5504.0,.9240,11.500,0.0178659,calculated
enron,37K_nodes_184K_edges,4path,4,16,0.00131992,0.0192663,727044,3.77365e+07,5488.0,.9273,5.700,0.0178659,calculated
enron,37K_nodes_184K_edges,4cycle,4,1,0.00132517,0.0191456,727044,3.79744e+07,5504.0,1.000,100.00,0.0191456,baseline
enron,37K_nodes_184K_edges,4cycle,4,2,0.00135937,0.018485,727044,3.93315e+07,5536.0,1.0357,51.700,0.0191456,calculated
enron,37K_nodes_184K_edges,4cycle,4,4,0.00143337,0.0186571,727044,3.89687e+07,5648.0,1.0261,25.600,0.0191456,calculated
enron,37K_nodes_184K_edges,4cycle,4,8,0.00131071,0.0190743,727044,3.81164e+07,5536.0,1.0037,12.500,0.0191456,calculated
enron,37K_nodes_184K_edges,4cycle,4,16,0.00138667,0.0183052,727044,3.97178e+07,5568.0,1.0459,6.500,0.0191456,calculated
enron,37K_nodes_184K_edges,4star,4,1,0.00131396,0.0191114,727044,3.80425e+07,5504.0,1.000,100.00,0.0191114,baseline
enron,37K_nodes_184K_edges,4star,4,2,0.00135279,0.0197651,727044,3.67843e+07,5552.0,.9669,48.300,0.0191114,calculated
enron,37K_nodes_184K_edges,4star,4,4,0.00136242,0.0187134,727044,3.88516e+07,5504.0,1.0212,25.500,0.0191114,calculated
enron,37K_nodes_184K_edges,4star,4,8,0.00137954,0.0194223,727044,3.74334e+07,5552.0,.9839,12.200,0.0191114,calculated
enron,37K_nodes_184K_edges,4star,4,16,0.00139188,0.0191449,727044,3.79758e+07,5568.0,.9982,6.200,0.0191114,calculated
enron,37K_nodes_184K_edges,4clique,4,1,0.00141125,0.0210253,727044,3.45795e+07,5840.0,1.000,100.00,0.0210253,baseline
enron,37K_nodes_184K_edges,4clique,4,2,0.00130392,0.0192802,727044,3.77093e+07,5520.0,1.0905,54.500,0.0210253,calculated
enron,37K_nodes_184K_edges,4clique,4,4,0.00135979,0.0177283,727044,4.10103e+07,5504.0,1.1859,29.600,0.0210253,calculated
enron,37K_nodes_184K_edges,4clique,4,8,0.00144421,0.019046,727044,3.8173e+07,5616.0,1.1039,13.700,0.0210253,calculated
enron,37K_nodes_184K_edges,4clique,4,16,0.00149071,0.0188893,727044,3.84897e+07,5664.0,1.1130,6.900,0.0210253,calculated
enron,37K_nodes_184K_edges,5clique,5,1,0.00172638,0.01915,727044,3.79657e+07,5680.0,1.000,100.00,0.01915,baseline
enron,37K_nodes_184K_edges,5clique,5,2,0.0014265,0.0221551,727044,3.28161e+07,5616.0,.8643,43.200,0.01915,calculated
enron,37K_nodes_184K_edges,5clique,5,4,0.00157062,0.0251415,727044,2.89181e+07,5552.0,.7616,19.000,0.01915,calculated
enron,37K_nodes_184K_edges,5clique,5,8,0.00168413,0.0244117,727044,2.97826e+07,5536.0,.7844,9.800,0.01915,calculated
enron,37K_nodes_184K_edges,5clique,5,16,0.00186267,0.0266518,727044,2.72794e+07,5584.0,.7185,4.400,0.01915,calculated
enron,37K_nodes_184K_edges,house,4,1,0.00402008,0.0331813,727044,2.19112e+07,5664.0,1.000,100.00,0.0331813,baseline
enron,37K_nodes_184K_edges,house,4,2,0.00182017,0.0383689,727044,1.89488e+07,5488.0,.8647,43.200,0.0331813,calculated
enron,37K_nodes_184K_edges,house,4,4,0.00181221,0.0338668,727044,2.14677e+07,5472.0,.9797,24.400,0.0331813,calculated
enron,37K_nodes_184K_edges,house,4,8,0.0016305,0.044709,727044,1.62617e+07,5552.0,.7421,9.200,0.0331813,calculated
enron,37K_nodes_184K_edges,house,4,16,0.00264192,0.0308518,727044,2.35657e+07,5856.0,1.0755,6.700,0.0331813,calculated
enron,37K_nodes_184K_edges,diamond,4,1,0.00296104,0.0373345,727044,1.94738e+07,5792.0,1.000,100.00,0.0373345,baseline
enron,37K_nodes_184K_edges,diamond,4,2,0.0018605,0.0254141,727044,2.86079e+07,5536.0,1.4690,73.400,0.0373345,calculated
enron,37K_nodes_184K_edges,diamond,4,4,0.00196954,0.0238424,727044,3.04937e+07,5520.0,1.5658,39.100,0.0373345,calculated
enron,37K_nodes_184K_edges,diamond,4,8,0.00160312,0.0237641,727044,3.05942e+07,5488.0,1.5710,19.600,0.0373345,calculated
enron,37K_nodes_184K_edges,diamond,4,16,0.00194871,0.0261614,727044,2.77907e+07,5568.0,1.4270,8.900,0.0373345,calculated
dblp,317K_nodes_1M_edges,triangle,3,1,0.0265624,0.116879,2224385,1.90315e+07,18992.0,1.000,100.00,0.116879,baseline
dblp,317K_nodes_1M_edges,triangle,3,2,0.0103354,0.13967,2224385,1.59261e+07,18944.0,.8368,41.800,0.116879,calculated
dblp,317K_nodes_1M_edges,triangle,3,4,0.0124168,0.0809134,2224385,2.74909e+07,18912.0,1.4444,36.100,0.116879,calculated
dblp,317K_nodes_1M_edges,triangle,3,8,0.00962329,0.080357,2224385,2.76813e+07,18848.0,1.4544,18.100,0.116879,calculated
dblp,317K_nodes_1M_edges,triangle,3,16,FAILED,FAILED,0,0,0,FAILED,FAILED,0.116879,test_failed
dblp,317K_nodes_1M_edges,4path,4,1,0.015958,0.173045,2224385,1.28544e+07,19104.0,1.000,100.00,0.173045,baseline
dblp,317K_nodes_1M_edges,4path,4,2,0.0113373,0.116236,2224385,1.91368e+07,18928.0,1.4887,74.400,0.173045,calculated
dblp,317K_nodes_1M_edges,4path,4,4,0.0114021,0.0681873,2224385,3.26217e+07,18896.0,2.5377,63.400,0.173045,calculated
dblp,317K_nodes_1M_edges,4path,4,8,0.00955458,0.0660977,2224385,3.3653e+07,18944.0,2.6180,32.700,0.173045,calculated
dblp,317K_nodes_1M_edges,4path,4,16,0.0130902,0.0777305,2224385,2.86166e+07,18992.0,2.2262,13.900,0.173045,calculated
dblp,317K_nodes_1M_edges,4cycle,4,1,0.0111818,0.105491,2224385,2.10861e+07,19104.0,1.000,100.00,0.105491,baseline
dblp,317K_nodes_1M_edges,4cycle,4,2,0.013897,0.0961818,2224385,2.31269e+07,19120.0,1.0967,54.800,0.105491,calculated
dblp,317K_nodes_1M_edges,4cycle,4,4,0.0109133,0.0633415,2224385,3.51173e+07,18928.0,1.6654,41.600,0.105491,calculated
dblp,317K_nodes_1M_edges,4cycle,4,8,0.00974812,0.0644907,2224385,3.44916e+07,19008.0,1.6357,20.400,0.105491,calculated
dblp,317K_nodes_1M_edges,4cycle,4,16,0.00968404,0.0749981,2224385,2.96592e+07,19088.0,1.4065,8.700,0.105491,calculated
dblp,317K_nodes_1M_edges,4star,4,1,0.00970725,0.0701861,2224385,3.16927e+07,18848.0,1.000,100.00,0.0701861,baseline
dblp,317K_nodes_1M_edges,4star,4,2,0.00983546,0.0759099,2224385,2.9303e+07,18880.0,.9245,46.200,0.0701861,calculated
dblp,317K_nodes_1M_edges,4star,4,4,0.00959121,0.0743515,2224385,2.99172e+07,19040.0,.9439,23.500,0.0701861,calculated
dblp,317K_nodes_1M_edges,4star,4,8,0.0106154,0.0713679,2224385,3.11679e+07,19040.0,.9834,12.200,0.0701861,calculated
dblp,317K_nodes_1M_edges,4star,4,16,0.00990712,0.085219,2224385,2.6102e+07,18912.0,.8235,5.100,0.0701861,calculated
dblp,317K_nodes_1M_edges,4clique,4,1,0.00993,0.0601703,2224385,3.69682e+07,18864.0,1.000,100.00,0.0601703,baseline
dblp,317K_nodes_1M_edges,4clique,4,2,0.00920792,0.0555397,2224385,4.00504e+07,18896.0,1.0833,54.100,0.0601703,calculated
dblp,317K_nodes_1M_edges,4clique,4,4,0.00932796,0.0533768,2224385,4.16733e+07,18848.0,1.1272,28.100,0.0601703,calculated
dblp,317K_nodes_1M_edges,4clique,4,8,0.00945812,0.0557119,2224385,3.99266e+07,18912.0,1.0800,13.500,0.0601703,calculated
dblp,317K_nodes_1M_edges,4clique,4,16,0.00907942,0.0550307,2224385,4.04208e+07,18912.0,1.0933,6.800,0.0601703,calculated
dblp,317K_nodes_1M_edges,5clique,5,1,0.009114,0.0592914,2224385,3.75161e+07,18880.0,1.000,100.00,0.0592914,baseline
dblp,317K_nodes_1M_edges,5clique,5,2,0.00928771,0.0618909,2224385,3.59404e+07,18880.0,.9579,47.800,0.0592914,calculated
dblp,317K_nodes_1M_edges,5clique,5,4,0.00961583,0.064856,2224385,3.42973e+07,19072.0,.9142,22.800,0.0592914,calculated
dblp,317K_nodes_1M_edges,5clique,5,8,0.00925588,0.0645521,2224385,3.44587e+07,18880.0,.9185,11.400,0.0592914,calculated
dblp,317K_nodes_1M_edges,5clique,5,16,0.00924017,0.0667181,2224385,3.334e+07,18864.0,.8886,5.500,0.0592914,calculated
dblp,317K_nodes_1M_edges,house,4,1,0.00940987,0.0602708,2224385,3.69065e+07,18848.0,1.000,100.00,0.0602708,baseline
dblp,317K_nodes_1M_edges,house,4,2,0.00919071,0.0611522,2224385,3.63746e+07,18880.0,.9855,49.200,0.0602708,calculated
dblp,317K_nodes_1M_edges,house,4,4,0.00927246,0.060502,2224385,3.67655e+07,18896.0,.9961,24.900,0.0602708,calculated
dblp,317K_nodes_1M_edges,house,4,8,0.00922229,0.062683,2224385,3.54863e+07,18912.0,.9615,12.000,0.0602708,calculated
dblp,317K_nodes_1M_edges,house,4,16,0.00928512,0.0702577,2224385,3.16604e+07,18896.0,.8578,5.300,0.0602708,calculated
dblp,317K_nodes_1M_edges,diamond,4,1,0.00957096,0.0715624,2224385,3.10831e+07,18928.0,1.000,100.00,0.0715624,baseline
dblp,317K_nodes_1M_edges,diamond,4,2,0.00949621,0.0696134,2224385,3.19534e+07,18944.0,1.0279,51.300,0.0715624,calculated
dblp,317K_nodes_1M_edges,diamond,4,4,0.010565,0.0631585,2224385,3.52191e+07,18896.0,1.1330,28.300,0.0715624,calculated
dblp,317K_nodes_1M_edges,diamond,4,8,0.00932246,0.0584426,2224385,3.8061e+07,18880.0,1.2244,15.300,0.0715624,calculated
dblp,317K_nodes_1M_edges,diamond,4,16,0.00938767,0.0558916,2224385,3.97982e+07,18896.0,1.2803,8.000,0.0715624,calculated
