Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,triangle,3,1,0.00413379,0.0202953,608389,2.99769e+07,4336.0,1.000,100.00,0.0202953,baseline
wiki,7K_nodes_100K_edges,triangle,3,2,0.00114225,0.0247151,608389,2.46161e+07,4272.0,.8211,41.000,0.0202953,calculated
wiki,7K_nodes_100K_edges,triangle,3,4,0.00132483,0.0236203,608389,2.5757e+07,4256.0,.8592,21.400,0.0202953,calculated
wiki,7K_nodes_100K_edges,triangle,3,8,0.00108425,0.0248037,608389,2.45281e+07,4272.0,.8182,10.200,0.0202953,calculated
wiki,7K_nodes_100K_edges,triangle,3,16,0.00109088,0.0241992,608389,2.51409e+07,4272.0,.8386,5.200,0.0202953,calculated
wiki,7K_nodes_100K_edges,4path,4,1,0.00110375,2.15062,32230662,1.49867e+07,4720.0,1.000,100.00,2.15062,baseline
wiki,7K_nodes_100K_edges,4path,4,2,0.00102083,2.8661,32230662,1.12455e+07,4688.0,.7503,37.500,2.15062,calculated
wiki,7K_nodes_100K_edges,4path,4,4,0.00117967,2.04984,32230662,1.57235e+07,4784.0,1.0491,26.200,2.15062,calculated
wiki,7K_nodes_100K_edges,4path,4,8,0.00111371,2.02374,32230662,1.59263e+07,4736.0,1.0626,13.200,2.15062,calculated
wiki,7K_nodes_100K_edges,4path,4,16,0.0010885,2.03824,32230662,1.5813e+07,4672.0,1.0551,6.500,2.15062,calculated
wiki,7K_nodes_100K_edges,4cycle,4,1,0.000965833,0.220164,6233709,2.8314e+07,8272.0,1.000,100.00,0.220164,baseline
wiki,7K_nodes_100K_edges,4cycle,4,2,0.00108763,0.205644,6233709,3.03132e+07,8416.0,1.0706,53.500,0.220164,calculated
wiki,7K_nodes_100K_edges,4cycle,4,4,0.00131533,0.22512,6233709,2.76906e+07,8560.0,.9779,24.400,0.220164,calculated
wiki,7K_nodes_100K_edges,4cycle,4,8,0.00109137,0.213038,6233709,2.9261e+07,8528.0,1.0334,12.900,0.220164,calculated
wiki,7K_nodes_100K_edges,4cycle,4,16,0.000818125,0.202562,6233709,3.07743e+07,8336.0,1.0868,6.700,0.220164,calculated
wiki,7K_nodes_100K_edges,4star,4,1,0.00108779,3.4033,1127174796,3.312e+08,6976.0,1.000,100.00,3.4033,baseline
wiki,7K_nodes_100K_edges,4star,4,2,0.000938792,4.02486,1127174796,2.80053e+08,6976.0,.8455,42.200,3.4033,calculated
wiki,7K_nodes_100K_edges,4star,4,4,0.00106775,4.20681,1127174796,2.6794e+08,6992.0,.8089,20.200,3.4033,calculated
wiki,7K_nodes_100K_edges,4star,4,8,0.00178083,3.781,1127174796,2.98115e+08,7056.0,.9001,11.200,3.4033,calculated
wiki,7K_nodes_100K_edges,4star,4,16,0.000853125,3.65556,1127174796,3.08345e+08,6848.0,.9309,5.800,3.4033,calculated
wiki,7K_nodes_100K_edges,4clique,4,1,0.00105875,0.0656062,2077903,3.16724e+07,5584.0,1.000,100.00,0.0656062,baseline
wiki,7K_nodes_100K_edges,4clique,4,2,0.00106171,0.0663951,2077903,3.1296e+07,5808.0,.9881,49.400,0.0656062,calculated
