Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,triangle,3,1,0.0043465,0.0216103,608389,2.81527e+07,4240.0,1.000,100.00,0.0216103,baseline
wiki,7K_nodes_100K_edges,triangle,3,2,0.000670333,0.0197709,608389,3.0772e+07,4208.0,1.0930,54.600,0.0216103,calculated
wiki,7K_nodes_100K_edges,triangle,3,4,0.000514208,0.0215213,608389,2.82692e+07,4224.0,1.0041,25.100,0.0216103,calculated
wiki,7K_nodes_100K_edges,triangle,3,8,0.000634541,0.021877,608389,2.78096e+07,4192.0,.9878,12.300,0.0216103,calculated
wiki,7K_nodes_100K_edges,triangle,3,16,0.0006425,0.0197757,608389,3.07645e+07,4176.0,1.0927,6.800,0.0216103,calculated
wiki,7K_nodes_100K_edges,4path,4,1,0.000547334,0.0210973,608389,2.88373e+07,4224.0,1.000,100.00,0.0210973,baseline
wiki,7K_nodes_100K_edges,4path,4,2,0.000523958,0.0197121,608389,3.08638e+07,4208.0,1.0702,53.500,0.0210973,calculated
wiki,7K_nodes_100K_edges,4path,4,4,0.000514708,0.0193154,608389,3.14976e+07,4176.0,1.0922,27.300,0.0210973,calculated
wiki,7K_nodes_100K_edges,4path,4,8,0.000541375,0.0192858,608389,3.1546e+07,4208.0,1.0939,13.600,0.0210973,calculated
wiki,7K_nodes_100K_edges,4path,4,16,0.000520209,0.0195318,608389,3.11487e+07,4224.0,1.0801,6.700,0.0210973,calculated
wiki,7K_nodes_100K_edges,4cycle,4,1,0.000527459,0.0197364,608389,3.08258e+07,4192.0,1.000,100.00,0.0197364,baseline
wiki,7K_nodes_100K_edges,4cycle,4,2,0.000541875,0.0210773,608389,2.88646e+07,4224.0,.9363,46.800,0.0197364,calculated
wiki,7K_nodes_100K_edges,4cycle,4,4,0.000539083,0.0198678,608389,3.06219e+07,4176.0,.9933,24.800,0.0197364,calculated
wiki,7K_nodes_100K_edges,4cycle,4,8,0.000769666,0.0213287,608389,2.85245e+07,4320.0,.9253,11.500,0.0197364,calculated
wiki,7K_nodes_100K_edges,4cycle,4,16,0.00052525,0.020076,608389,3.03044e+07,4240.0,.9830,6.100,0.0197364,calculated
wiki,7K_nodes_100K_edges,4star,4,1,0.00054725,0.0218611,608389,2.78298e+07,4512.0,1.000,100.00,0.0218611,baseline
wiki,7K_nodes_100K_edges,4star,4,2,0.000537667,0.0193018,608389,3.15198e+07,4176.0,1.1325,56.600,0.0218611,calculated
