Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,triangle,3,1,0.00410812,0.0210905,608389,2.88465e+07,4336.0,1.000,100.00,0.0210905,baseline
wiki,7K_nodes_100K_edges,triangle,3,2,0.00111104,0.0260616,608389,2.33443e+07,4240.0,.8092,40.400,0.0210905,calculated
wiki,7K_nodes_100K_edges,triangle,3,4,0.00106983,0.0227986,608389,2.66853e+07,4208.0,.9250,23.100,0.0210905,calculated
wiki,7K_nodes_100K_edges,triangle,3,8,0.00107862,0.0259815,608389,2.34162e+07,4240.0,.8117,10.100,0.0210905,calculated
wiki,7K_nodes_100K_edges,triangle,3,16,0.000859958,0.0205918,608389,2.95452e+07,4192.0,1.0242,6.400,0.0210905,calculated
wiki,7K_nodes_100K_edges,4path,4,1,0.0010845,1.50201,32230662,2.14584e+07,4720.0,1.000,100.00,1.50201,baseline
wiki,7K_nodes_100K_edges,4path,4,2,0.00110238,1.86875,32230662,1.72472e+07,4640.0,.8037,40.100,1.50201,calculated
wiki,7K_nodes_100K_edges,4path,4,4,0.00110125,2.7674,32230662,1.16466e+07,4688.0,.5427,13.500,1.50201,calculated
wiki,7K_nodes_100K_edges,4path,4,8,0.00099125,6.3579,32230662,5.06939e+06,4592.0,.2362,2.900,1.50201,calculated
wiki,7K_nodes_100K_edges,4path,4,16,0.00150279,4.81626,32230662,6.69206e+06,4816.0,.3118,1.900,1.50201,calculated
wiki,7K_nodes_100K_edges,4cycle,4,1,0.0010075,0.701742,6233709,8.88319e+06,8320.0,1.000,100.00,0.701742,baseline
wiki,7K_nodes_100K_edges,4cycle,4,2,0.00097375,0.506628,6233709,1.23043e+07,8624.0,1.3851,69.200,0.701742,calculated
wiki,7K_nodes_100K_edges,4cycle,4,4,0.000966875,0.38356,6233709,1.62522e+07,8032.0,1.8295,45.700,0.701742,calculated
wiki,7K_nodes_100K_edges,4cycle,4,8,0.000965375,0.409378,6233709,1.52273e+07,8032.0,1.7141,21.400,0.701742,calculated
wiki,7K_nodes_100K_edges,4cycle,4,16,0.000974625,0.474682,6233709,1.31324e+07,8416.0,1.4783,9.200,0.701742,calculated
wiki,7K_nodes_100K_edges,4star,4,1,0.000574666,9.38628,1127174796,1.20087e+08,6816.0,1.000,100.00,9.38628,baseline
wiki,7K_nodes_100K_edges,4star,4,2,0.00424388,6.18616,1127174796,1.82209e+08,6864.0,1.5173,75.800,9.38628,calculated
wiki,7K_nodes_100K_edges,4star,4,4,0.00101008,5.00007,1127174796,2.25432e+08,7040.0,1.8772,46.900,9.38628,calculated
wiki,7K_nodes_100K_edges,4star,4,8,0.000981167,5.06801,1127174796,2.2241e+08,6864.0,1.8520,23.100,9.38628,calculated
wiki,7K_nodes_100K_edges,4star,4,16,0.00102329,6.28236,1127174796,1.79419e+08,6832.0,1.4940,9.300,9.38628,calculated
wiki,7K_nodes_100K_edges,4clique,4,1,0.00100508,0.0749864,2077903,2.77104e+07,5712.0,1.000,100.00,0.0749864,baseline
wiki,7K_nodes_100K_edges,4clique,4,2,0.000811792,0.071174,2077903,2.91947e+07,5728.0,1.0535,52.600,0.0749864,calculated
wiki,7K_nodes_100K_edges,4clique,4,4,0.000995791,0.078109,2077903,2.66026e+07,5696.0,.9600,24.000,0.0749864,calculated
wiki,7K_nodes_100K_edges,4clique,4,8,0.000977583,0.0726692,2077903,2.8594e+07,5648.0,1.0318,12.800,0.0749864,calculated
wiki,7K_nodes_100K_edges,4clique,4,16,0.000980375,0.0756418,2077903,2.74703e+07,5696.0,.9913,6.100,0.0749864,calculated
wiki,7K_nodes_100K_edges,5clique,5,1,0.00171879,0.417884,4514137,1.08024e+07,5952.0,1.000,100.00,0.417884,baseline
wiki,7K_nodes_100K_edges,5clique,5,2,0.00112254,0.312691,4514137,1.44364e+07,6064.0,1.3364,66.800,0.417884,calculated
wiki,7K_nodes_100K_edges,5clique,5,4,0.000872083,0.392812,4514137,1.14918e+07,5856.0,1.0638,26.500,0.417884,calculated
wiki,7K_nodes_100K_edges,5clique,5,8,0.00102208,0.338878,4514137,1.33208e+07,5952.0,1.2331,15.400,0.417884,calculated
wiki,7K_nodes_100K_edges,5clique,5,16,0.0009925,0.398718,4514137,1.13216e+07,5856.0,1.0480,6.500,0.417884,calculated
wiki,7K_nodes_100K_edges,house,5,1,0.000728542,44.8892,1527784701,3.40346e+07,13728.0,1.000,100.00,44.8892,baseline
wiki,7K_nodes_100K_edges,house,5,2,0.00099175,59.786,1527784701,2.55542e+07,13312.0,.7508,37.500,44.8892,calculated
wiki,7K_nodes_100K_edges,house,5,4,0.00435858,46.6705,1527784701,3.27355e+07,12784.0,.9618,24.000,44.8892,calculated
wiki,7K_nodes_100K_edges,house,5,8,0.00388408,44.7568,1527784701,3.41353e+07,13392.0,1.0029,12.500,44.8892,calculated
wiki,7K_nodes_100K_edges,house,5,16,0.00393817,52.0673,1527784701,2.93425e+07,11600.0,.8621,5.300,44.8892,calculated
wiki,7K_nodes_100K_edges,diamond,4,1,0.00433938,0.0777587,2077903,2.67224e+07,5872.0,1.000,100.00,0.0777587,baseline
wiki,7K_nodes_100K_edges,diamond,4,2,0.00113988,0.0745287,2077903,2.78806e+07,5648.0,1.0433,52.100,0.0777587,calculated
wiki,7K_nodes_100K_edges,diamond,4,4,0.000970792,0.075695,2077903,2.7451e+07,5664.0,1.0272,25.600,0.0777587,calculated
wiki,7K_nodes_100K_edges,diamond,4,8,0.00098,0.0752181,2077903,2.7625e+07,5728.0,1.0337,12.900,0.0777587,calculated
wiki,7K_nodes_100K_edges,diamond,4,16,0.000984958,0.0740145,2077903,2.80743e+07,5680.0,1.0505,6.500,0.0777587,calculated
enron,37K_nodes_184K_edges,triangle,3,1,0.007552,0.0198015,727044,3.67166e+07,5536.0,1.000,100.00,0.0198015,baseline
enron,37K_nodes_184K_edges,triangle,3,2,0.00158121,0.020903,727044,3.47819e+07,5504.0,.9473,47.300,0.0198015,calculated
enron,37K_nodes_184K_edges,triangle,3,4,0.001814,0.0224652,727044,3.23631e+07,5568.0,.8814,22.000,0.0198015,calculated
enron,37K_nodes_184K_edges,triangle,3,8,0.0018305,0.0236485,727044,3.07438e+07,5600.0,.8373,10.400,0.0198015,calculated
enron,37K_nodes_184K_edges,triangle,3,16,0.00151658,0.0235226,727044,3.09083e+07,5504.0,.8418,5.200,0.0198015,calculated
enron,37K_nodes_184K_edges,4path,4,1,0.00210713,2.72984,8821744,3.2316e+06,6032.0,1.000,100.00,2.72984,baseline
enron,37K_nodes_184K_edges,4path,4,2,0.00181279,2.43657,8821744,3.62055e+06,5984.0,1.1203,56.000,2.72984,calculated
enron,37K_nodes_184K_edges,4path,4,4,0.00186667,2.31235,8821744,3.81506e+06,5984.0,1.1805,29.500,2.72984,calculated
enron,37K_nodes_184K_edges,4path,4,8,0.00187792,2.28065,8821744,3.86808e+06,6032.0,1.1969,14.900,2.72984,calculated
enron,37K_nodes_184K_edges,4path,4,16,0.00188117,5.10645,8821744,1.72757e+06,5936.0,.5345,3.300,2.72984,calculated
enron,37K_nodes_184K_edges,4cycle,4,1,0.00191637,0.446227,7024917,1.57429e+07,8144.0,1.000,100.00,0.446227,baseline
enron,37K_nodes_184K_edges,4cycle,4,2,0.00182617,1.00939,7024917,6.95957e+06,7920.0,.4420,22.100,0.446227,calculated
enron,37K_nodes_184K_edges,4cycle,4,4,0.00431646,0.71906,7024917,9.76958e+06,8176.0,.6205,15.500,0.446227,calculated
enron,37K_nodes_184K_edges,4cycle,4,8,0.00187083,0.444683,7024917,1.57976e+07,8224.0,1.0034,12.500,0.446227,calculated
enron,37K_nodes_184K_edges,4cycle,4,16,0.00240975,1.07724,7024917,6.52124e+06,7920.0,.4142,2.500,0.446227,calculated
enron,37K_nodes_184K_edges,4star,4,1,0.00150992,17.6874,4479591993,2.53264e+08,7376.0,1.000,100.00,17.6874,baseline
enron,37K_nodes_184K_edges,4star,4,2,0.0074545,18.0746,4479591993,2.47839e+08,7872.0,.9785,48.900,17.6874,calculated
enron,37K_nodes_184K_edges,4star,4,4,0.00698592,15.5666,4479591993,2.87769e+08,7360.0,1.1362,28.400,17.6874,calculated
enron,37K_nodes_184K_edges,4star,4,8,0.00173575,15.2567,4479591993,2.93615e+08,7888.0,1.1593,14.400,17.6874,calculated
enron,37K_nodes_184K_edges,4star,4,16,0.00686892,14.6917,4479591993,3.04907e+08,8000.0,1.2039,7.500,17.6874,calculated
enron,37K_nodes_184K_edges,4clique,4,1,0.00698054,0.0737607,2341639,3.17464e+07,6208.0,1.000,100.00,0.0737607,baseline
enron,37K_nodes_184K_edges,4clique,4,2,0.00185117,0.0702428,2341639,3.33364e+07,6288.0,1.0500,52.500,0.0737607,calculated
enron,37K_nodes_184K_edges,4clique,4,4,0.00198083,0.0764332,2341639,3.06364e+07,6352.0,.9650,24.100,0.0737607,calculated
enron,37K_nodes_184K_edges,4clique,4,8,0.00153575,0.11518,2341639,2.03303e+07,6336.0,.6403,8.000,0.0737607,calculated
enron,37K_nodes_184K_edges,4clique,4,16,0.00181417,0.0697193,2341639,3.35867e+07,6336.0,1.0579,6.600,0.0737607,calculated
enron,37K_nodes_184K_edges,5clique,5,1,0.00315696,0.67501,5809356,8.60633e+06,6448.0,1.000,100.00,0.67501,baseline
enron,37K_nodes_184K_edges,5clique,5,2,0.00185633,0.229161,5809356,2.53506e+07,6544.0,2.9455,147.200,0.67501,calculated
enron,37K_nodes_184K_edges,5clique,5,4,0.00209675,0.325395,5809356,1.78532e+07,6464.0,2.0744,51.800,0.67501,calculated
enron,37K_nodes_184K_edges,5clique,5,8,0.00172767,0.305381,5809356,1.90233e+07,6528.0,2.2103,27.600,0.67501,calculated
enron,37K_nodes_184K_edges,5clique,5,16,0.00107721,0.302612,5809356,1.91974e+07,6480.0,2.2306,13.900,0.67501,calculated
enron,37K_nodes_184K_edges,house,5,1,0.00189988,29.4238,512196821,1.74076e+07,12864.0,1.000,100.00,29.4238,baseline
enron,37K_nodes_184K_edges,house,5,2,0.00922471,25.852,512196821,1.98127e+07,14176.0,1.1381,56.900,29.4238,calculated
enron,37K_nodes_184K_edges,house,5,4,0.0126992,25.4777,512196821,2.01038e+07,13072.0,1.1548,28.800,29.4238,calculated
enron,37K_nodes_184K_edges,house,5,8,0.00662762,26.0467,512196821,1.96646e+07,12560.0,1.1296,14.100,29.4238,calculated
enron,37K_nodes_184K_edges,house,5,16,0.00722771,23.2295,512196821,2.20494e+07,13712.0,1.2666,7.900,29.4238,calculated
enron,37K_nodes_184K_edges,diamond,4,1,0.0118575,0.0580522,2341639,4.03367e+07,6240.0,1.000,100.00,0.0580522,baseline
enron,37K_nodes_184K_edges,diamond,4,2,0.00185083,0.0589885,2341639,3.96965e+07,6304.0,.9841,49.200,0.0580522,calculated
enron,37K_nodes_184K_edges,diamond,4,4,0.00204883,0.0661865,2341639,3.53794e+07,6320.0,.8771,21.900,0.0580522,calculated
enron,37K_nodes_184K_edges,diamond,4,8,0.00169812,0.0613993,2341639,3.81379e+07,6336.0,.9454,11.800,0.0580522,calculated
enron,37K_nodes_184K_edges,diamond,4,16,0.00201392,0.0638598,2341639,3.66684e+07,6288.0,.9090,5.600,0.0580522,calculated
dblp,317K_nodes_1M_edges,triangle,3,1,0.0267834,0.0452789,2224385,4.91263e+07,19168.0,1.000,100.00,0.0452789,baseline
dblp,317K_nodes_1M_edges,triangle,3,2,0.00980742,0.0505123,2224385,4.40365e+07,18896.0,.8963,44.800,0.0452789,calculated
