Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,diamond,4,8,0.000984375,0.430993,4514137,1.04738e+07,5936.0,.7102,8.800,0.306096,calculated
wiki,7K_nodes_100K_edges,diamond,4,16,0.0009305,0.317702,4514137,1.42087e+07,5936.0,.9634,6.000,0.306096,calculated
enron,37K_nodes_184K_edges,triangle,3,1,0.00767933,0.0208292,727044,3.4905e+07,5664.0,1.000,100.00,0.0208292,baseline
enron,37K_nodes_184K_edges,triangle,3,2,0.00581737,0.0279037,727044,2.60555e+07,5584.0,.7464,37.300,0.0208292,calculated
enron,37K_nodes_184K_edges,triangle,3,4,0.00184892,0.0225506,727044,3.22406e+07,5536.0,.9236,23.000,0.0208292,calculated
enron,37K_nodes_184K_edges,triangle,3,8,0.00161083,0.0236895,727044,3.06906e+07,5520.0,.8792,10.900,0.0208292,calculated
enron,37K_nodes_184K_edges,triangle,3,16,0.00182354,0.0206722,727044,3.517e+07,5536.0,1.0075,6.200,0.0208292,calculated
enron,37K_nodes_184K_edges,4path,4,1,0.00185579,2.17819,8821744,4.05004e+06,5936.0,1.000,100.00,2.17819,baseline
enron,37K_nodes_184K_edges,4path,4,2,0.00181475,2.1162,8821744,4.16867e+06,6000.0,1.0292,51.400,2.17819,calculated
enron,37K_nodes_184K_edges,4path,4,4,0.00214375,2.40848,8821744,3.66279e+06,6048.0,.9043,22.600,2.17819,calculated
enron,37K_nodes_184K_edges,4path,4,8,FAILED,FAILED,0,0,0,FAILED,FAILED,2.17819,test_failed
enron,37K_nodes_184K_edges,4path,4,16,0.00201083,2.08937,8821744,4.2222e+06,5968.0,1.0425,6.500,2.17819,calculated
enron,37K_nodes_184K_edges,4cycle,4,1,0.00187079,1.72125,8821744,5.12519e+06,6064.0,1.000,100.00,1.72125,baseline
enron,37K_nodes_184K_edges,4cycle,4,2,0.00197404,1.50273,8821744,5.87047e+06,5920.0,1.1454,57.200,1.72125,calculated
enron,37K_nodes_184K_edges,4cycle,4,4,0.00386837,1.94295,8821744,4.54038e+06,6144.0,.8858,22.100,1.72125,calculated
enron,37K_nodes_184K_edges,4cycle,4,8,0.003471,1.71958,8821744,5.13018e+06,6016.0,1.0009,12.500,1.72125,calculated
enron,37K_nodes_184K_edges,4cycle,4,16,0.00215708,1.522,8821744,5.79614e+06,6128.0,1.1309,7.000,1.72125,calculated
enron,37K_nodes_184K_edges,4star,4,1,0.00191537,13.5449,4479591993,3.30722e+08,7840.0,1.000,100.00,13.5449,baseline
enron,37K_nodes_184K_edges,4star,4,2,0.00693742,15.6186,4479591993,2.86811e+08,7568.0,.8672,43.300,13.5449,calculated
enron,37K_nodes_184K_edges,4star,4,4,0.010805,14.0801,4479591993,3.18151e+08,7904.0,.9619,24.000,13.5449,calculated
enron,37K_nodes_184K_edges,4star,4,8,0.00612467,13.684,4479591993,3.27359e+08,8096.0,.9898,12.300,13.5449,calculated
enron,37K_nodes_184K_edges,4star,4,16,0.00757058,13.515,4479591993,3.31452e+08,7728.0,1.0022,6.200,13.5449,calculated
enron,37K_nodes_184K_edges,4clique,4,1,0.00689692,0.0812968,2341639,2.88036e+07,6256.0,1.000,100.00,0.0812968,baseline
enron,37K_nodes_184K_edges,4clique,4,2,0.00161329,0.0885728,2341639,2.64375e+07,6272.0,.9178,45.800,0.0812968,calculated
enron,37K_nodes_184K_edges,4clique,4,4,0.0119995,0.0654631,2341639,3.57704e+07,6304.0,1.2418,31.000,0.0812968,calculated
enron,37K_nodes_184K_edges,4clique,4,8,0.00201029,0.0776785,2341639,3.01453e+07,6256.0,1.0465,13.000,0.0812968,calculated
enron,37K_nodes_184K_edges,4clique,4,16,0.00286408,0.100709,2341639,2.32516e+07,6336.0,.8072,5.000,0.0812968,calculated
enron,37K_nodes_184K_edges,5clique,5,1,0.00160571,0.195789,5809356,2.96715e+07,6496.0,1.000,100.00,0.195789,baseline
enron,37K_nodes_184K_edges,5clique,5,2,0.00206025,0.199439,5809356,2.91284e+07,6480.0,.9816,49.000,0.195789,calculated
enron,37K_nodes_184K_edges,5clique,5,4,0.00195667,0.186646,5809356,3.1125e+07,6544.0,1.0489,26.200,0.195789,calculated
enron,37K_nodes_184K_edges,5clique,5,8,0.00273896,0.18457,5809356,3.1475e+07,6592.0,1.0607,13.200,0.195789,calculated
enron,37K_nodes_184K_edges,5clique,5,16,0.00203396,0.18655,5809356,3.11411e+07,6560.0,1.0495,6.500,0.195789,calculated
enron,37K_nodes_184K_edges,house,4,1,0.00101862,0.180664,5809356,3.21556e+07,6608.0,1.000,100.00,0.180664,baseline
