Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,triangle,3,1,0.00492671,0.115428,608389,5.27072e+06,4064.0,1.000,100.00,0.115428,baseline
wiki,7K_nodes_100K_edges,triangle,3,2,0.00193437,0.0629915,608389,9.65826e+06,4112.0,1.8324,91.600,0.115428,calculated
wiki,7K_nodes_100K_edges,triangle,3,4,0.00192462,0.0375238,608389,1.62134e+07,4240.0,3.0761,76.900,0.115428,calculated
wiki,7K_nodes_100K_edges,triangle,3,8,0.00190029,0.0252208,608389,2.41225e+07,4576.0,4.5766,57.200,0.115428,calculated
wiki,7K_nodes_100K_edges,triangle,3,16,0.00174346,0.0254405,608389,2.39142e+07,4592.0,4.5371,28.300,0.115428,calculated
wiki,7K_nodes_100K_edges,4path,4,1,0.00183721,10.3054,32230662,3.12756e+06,4096.0,1.000,100.00,10.3054,baseline
wiki,7K_nodes_100K_edges,4path,4,2,0.00500987,5.17914,32230662,6.22316e+06,4192.0,1.9897,99.400,10.3054,calculated
wiki,7K_nodes_100K_edges,4path,4,4,0.00153321,3.12354,32230662,1.03186e+07,4448.0,3.2992,82.400,10.3054,calculated
wiki,7K_nodes_100K_edges,4path,4,8,0.00151496,2.21031,32230662,1.4582e+07,5008.0,4.6624,58.200,10.3054,calculated
wiki,7K_nodes_100K_edges,4path,4,16,0.00183842,2.10056,32230662,1.53438e+07,5104.0,4.9060,30.600,10.3054,calculated
wiki,7K_nodes_100K_edges,4cycle,4,1,0.00190062,1.35179,6233709,4.61144e+06,5120.0,1.000,100.00,1.35179,baseline
wiki,7K_nodes_100K_edges,4cycle,4,2,0.00156229,0.674843,6233709,9.23727e+06,5344.0,2.0031,100.100,1.35179,calculated
wiki,7K_nodes_100K_edges,4cycle,4,4,0.00186567,0.351618,6233709,1.77286e+07,6736.0,3.8444,96.100,1.35179,calculated
wiki,7K_nodes_100K_edges,4cycle,4,8,0.00195425,0.213917,6233709,2.91408e+07,8752.0,6.3192,78.900,1.35179,calculated
wiki,7K_nodes_100K_edges,4cycle,4,16,0.00141942,0.2152,6233709,2.8967e+07,8896.0,6.2815,39.200,1.35179,calculated
wiki,7K_nodes_100K_edges,4star,4,1,0.00184088,19.1856,1127174796,5.8751e+07,4512.0,1.000,100.00,19.1856,baseline
wiki,7K_nodes_100K_edges,4star,4,2,0.00511038,11.5523,1127174796,9.75717e+07,5120.0,1.6607,83.000,19.1856,calculated
wiki,7K_nodes_100K_edges,4star,4,4,0.00541354,8.0107,1127174796,1.40709e+08,5824.0,2.3949,59.800,19.1856,calculated
wiki,7K_nodes_100K_edges,4star,4,8,0.00279037,5.91597,1127174796,1.90531e+08,7232.0,3.2430,40.500,19.1856,calculated
wiki,7K_nodes_100K_edges,4star,4,16,0.00327917,6.34733,1127174796,1.77583e+08,6624.0,3.0226,18.800,19.1856,calculated
wiki,7K_nodes_100K_edges,4clique,4,1,0.00216525,0.406165,2077903,5.11591e+06,4336.0,1.000,100.00,0.406165,baseline
wiki,7K_nodes_100K_edges,4clique,4,2,0.00133883,0.222642,2077903,9.33292e+06,4624.0,1.8242,91.200,0.406165,calculated
wiki,7K_nodes_100K_edges,4clique,4,4,0.00177063,0.119189,2077903,1.74337e+07,5344.0,3.4077,85.100,0.406165,calculated
wiki,7K_nodes_100K_edges,4clique,4,8,0.00172625,0.0717875,2077903,2.89452e+07,5760.0,5.6578,70.700,0.406165,calculated
