Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,triangle,3,1,0.00368833,0.0176507,608389,3.44682e+07,4256.0,1.000,100.00,0.0176507,baseline
wiki,7K_nodes_100K_edges,triangle,3,2,0.000534792,0.017647,608389,3.44756e+07,4192.0,1.0002,50.000,0.0176507,calculated
wiki,7K_nodes_100K_edges,triangle,3,4,0.000547125,0.0167838,608389,3.62485e+07,4192.0,1.0516,26.200,0.0176507,calculated
wiki,7K_nodes_100K_edges,triangle,3,8,0.000540583,0.0193009,608389,3.15213e+07,4224.0,.9145,11.400,0.0176507,calculated
wiki,7K_nodes_100K_edges,triangle,3,16,0.000533417,0.017279,608389,3.52097e+07,4160.0,1.0215,6.300,0.0176507,calculated
wiki,7K_nodes_100K_edges,4path,4,1,0.000561458,0.016827,608389,3.61554e+07,4176.0,1.000,100.00,0.016827,baseline
wiki,7K_nodes_100K_edges,4path,4,2,0.000608792,0.0183878,608389,3.30866e+07,4368.0,.9151,45.700,0.016827,calculated
wiki,7K_nodes_100K_edges,4path,4,4,0.000612708,0.0193416,608389,3.14549e+07,4208.0,.8699,21.700,0.016827,calculated
wiki,7K_nodes_100K_edges,4path,4,8,0.00062625,0.0191349,608389,3.17947e+07,4240.0,.8793,10.900,0.016827,calculated
wiki,7K_nodes_100K_edges,4path,4,16,0.000646083,0.0204504,608389,2.97495e+07,4208.0,.8228,5.100,0.016827,calculated
wiki,7K_nodes_100K_edges,4cycle,4,1,0.000643334,0.0186963,608389,3.25406e+07,4192.0,1.000,100.00,0.0186963,baseline
wiki,7K_nodes_100K_edges,4cycle,4,2,0.000605958,0.0188026,608389,3.23566e+07,4224.0,.9943,49.700,0.0186963,calculated
wiki,7K_nodes_100K_edges,4cycle,4,4,0.000626208,0.0210508,608389,2.89011e+07,4240.0,.8881,22.200,0.0186963,calculated
wiki,7K_nodes_100K_edges,4cycle,4,8,0.000598417,0.0210315,608389,2.89276e+07,4208.0,.8889,11.100,0.0186963,calculated
wiki,7K_nodes_100K_edges,4cycle,4,16,0.000690167,0.0237996,608389,2.5563e+07,4192.0,.7855,4.900,0.0186963,calculated
wiki,7K_nodes_100K_edges,4star,4,1,0.00108979,0.0287865,608389,2.11345e+07,4320.0,1.000,100.00,0.0287865,baseline
wiki,7K_nodes_100K_edges,4star,4,2,0.000866792,0.0321524,608389,1.8922e+07,4256.0,.8953,44.700,0.0287865,calculated
wiki,7K_nodes_100K_edges,4star,4,4,0.00085475,0.0308585,608389,1.97154e+07,4224.0,.9328,23.300,0.0287865,calculated
