Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
enron,37K_nodes_184K_edges,triangle,3,16,0.00165796,0.0245021,727044,2.96727e+07,5536.0,.7075,4.400,0.0173367,calculated
enron,37K_nodes_184K_edges,4path,4,1,0.00219929,2.4362,8821744,3.62111e+06,6032.0,1.000,100.00,2.4362,baseline
enron,37K_nodes_184K_edges,4path,4,2,0.00185317,2.29092,8821744,3.85075e+06,5920.0,1.0634,53.100,2.4362,calculated
enron,37K_nodes_184K_edges,4path,4,4,0.00187946,2.36608,8821744,3.72843e+06,5984.0,1.0296,25.700,2.4362,calculated
enron,37K_nodes_184K_edges,4path,4,8,0.00191308,1.97891,8821744,4.45787e+06,5968.0,1.2310,15.300,2.4362,calculated
enron,37K_nodes_184K_edges,4path,4,16,0.00182712,1.9085,8821744,4.62233e+06,6016.0,1.2764,7.900,2.4362,calculated
enron,37K_nodes_184K_edges,4cycle,4,1,0.00180075,0.299078,7024917,2.34886e+07,8272.0,1.000,100.00,0.299078,baseline
enron,37K_nodes_184K_edges,4cycle,4,2,0.00181029,0.293195,7024917,2.39599e+07,8272.0,1.0200,51.000,0.299078,calculated
enron,37K_nodes_184K_edges,4cycle,4,4,0.00182212,0.365489,7024917,1.92206e+07,8192.0,.8182,20.400,0.299078,calculated
enron,37K_nodes_184K_edges,4cycle,4,8,0.00188408,0.387601,7024917,1.81241e+07,7840.0,.7716,9.600,0.299078,calculated
enron,37K_nodes_184K_edges,4cycle,4,16,0.00190925,0.430652,7024917,1.63123e+07,8080.0,.6944,4.300,0.299078,calculated
enron,37K_nodes_184K_edges,4star,4,1,0.00596192,18.71,4479591993,2.39423e+08,7760.0,1.000,100.00,18.71,baseline
enron,37K_nodes_184K_edges,4star,4,2,0.00654954,16.132,4479591993,2.77684e+08,7440.0,1.1598,57.900,18.71,calculated
enron,37K_nodes_184K_edges,4star,4,4,0.00728108,17.7183,4479591993,2.52822e+08,7184.0,1.0559,26.300,18.71,calculated
enron,37K_nodes_184K_edges,4star,4,8,0.00646092,15.6027,4479591993,2.87104e+08,7744.0,1.1991,14.900,18.71,calculated
enron,37K_nodes_184K_edges,4star,4,16,0.00998742,15.7357,4479591993,2.84677e+08,7344.0,1.1890,7.400,18.71,calculated
enron,37K_nodes_184K_edges,4clique,4,1,0.00685163,0.0721379,2341639,3.24606e+07,6384.0,1.000,100.00,0.0721379,baseline
enron,37K_nodes_184K_edges,4clique,4,2,0.001818,0.0740295,2341639,3.16312e+07,6272.0,.9744,48.700,0.0721379,calculated
enron,37K_nodes_184K_edges,4clique,4,4,0.0017895,0.0727921,2341639,3.21689e+07,6240.0,.9910,24.700,0.0721379,calculated
enron,37K_nodes_184K_edges,4clique,4,8,0.00177167,0.0689,2341639,3.3986e+07,6192.0,1.0469,13.000,0.0721379,calculated
enron,37K_nodes_184K_edges,4clique,4,16,0.00230462,0.0741561,2341639,3.15772e+07,6256.0,.9727,6.000,0.0721379,calculated
enron,37K_nodes_184K_edges,5clique,5,1,0.00180333,0.322049,5809356,1.80387e+07,6448.0,1.000,100.00,0.322049,baseline
enron,37K_nodes_184K_edges,5clique,5,2,0.00422612,0.295322,5809356,1.96713e+07,6448.0,1.0905,54.500,0.322049,calculated
enron,37K_nodes_184K_edges,5clique,5,4,0.00147942,0.263212,5809356,2.2071e+07,6464.0,1.2235,30.500,0.322049,calculated
enron,37K_nodes_184K_edges,5clique,5,8,0.00178971,0.254814,5809356,2.27984e+07,6528.0,1.2638,15.700,0.322049,calculated
enron,37K_nodes_184K_edges,5clique,5,16,0.00193254,0.291992,5809356,1.98956e+07,6432.0,1.1029,6.800,0.322049,calculated
enron,37K_nodes_184K_edges,house,4,1,0.00200883,0.382741,5809356,1.51783e+07,6480.0,1.000,100.00,0.382741,baseline
enron,37K_nodes_184K_edges,house,4,2,0.00197854,0.388779,5809356,1.49426e+07,6496.0,.9844,49.200,0.382741,calculated
enron,37K_nodes_184K_edges,house,4,4,0.00180217,0.32716,5809356,1.77569e+07,6496.0,1.1698,29.200,0.382741,calculated
enron,37K_nodes_184K_edges,house,4,8,0.0019435,0.370273,5809356,1.56894e+07,6528.0,1.0336,12.900,0.382741,calculated
enron,37K_nodes_184K_edges,house,4,16,0.00192033,0.472516,5809356,1.22945e+07,6464.0,.8100,5.000,0.382741,calculated
enron,37K_nodes_184K_edges,diamond,4,1,0.00204667,0.396225,5809356,1.46618e+07,6464.0,1.000,100.00,0.396225,baseline
enron,37K_nodes_184K_edges,diamond,4,2,0.00233354,0.374143,5809356,1.55271e+07,6496.0,1.0590,52.900,0.396225,calculated
enron,37K_nodes_184K_edges,diamond,4,4,0.0020225,0.31823,5809356,1.82552e+07,6464.0,1.2450,31.100,0.396225,calculated
enron,37K_nodes_184K_edges,diamond,4,8,0.00213358,0.357105,5809356,1.62679e+07,6576.0,1.1095,13.800,0.396225,calculated
enron,37K_nodes_184K_edges,diamond,4,16,0.001906,0.61032,5809356,9.51853e+06,6544.0,.6492,4.000,0.396225,calculated
dblp,317K_nodes_1M_edges,triangle,3,1,0.0361061,0.0517425,2224385,4.29895e+07,19008.0,1.000,100.00,0.0517425,baseline
dblp,317K_nodes_1M_edges,triangle,3,2,0.0134593,0.0499762,2224385,4.45089e+07,18912.0,1.0353,51.700,0.0517425,calculated
dblp,317K_nodes_1M_edges,triangle,3,4,0.0132078,0.051439,2224385,4.32432e+07,18976.0,1.0059,25.100,0.0517425,calculated
dblp,317K_nodes_1M_edges,triangle,3,8,0.00906542,0.0708698,2224385,3.13869e+07,18976.0,.7301,9.100,0.0517425,calculated
dblp,317K_nodes_1M_edges,triangle,3,16,0.0107092,0.0608797,2224385,3.65374e+07,19008.0,.8499,5.300,0.0517425,calculated
dblp,317K_nodes_1M_edges,4path,4,1,0.0169362,1.23054,252893,,19504.0,1.000,100.00,1.23054,baseline
dblp,317K_nodes_1M_edges,4path,4,2,0.0131291,1.07429,252893,,19504.0,1.1454,57.200,1.23054,calculated
dblp,317K_nodes_1M_edges,4path,4,4,0.023584,1.27109,252893,,19408.0,.9680,24.200,1.23054,calculated
dblp,317K_nodes_1M_edges,4path,4,8,0.0141796,0.992888,252893,,19360.0,1.2393,15.400,1.23054,calculated
dblp,317K_nodes_1M_edges,4path,4,16,0.0108481,1.17426,252893,,19296.0,1.0479,6.500,1.23054,calculated
dblp,317K_nodes_1M_edges,4cycle,4,1,0.0107465,1.16658,50139576,4.29801e+07,20176.0,1.000,100.00,1.16658,baseline
dblp,317K_nodes_1M_edges,4cycle,4,2,0.00893775,1.16976,50139576,4.28632e+07,20416.0,.9972,49.800,1.16658,calculated
dblp,317K_nodes_1M_edges,4cycle,4,4,0.0140373,1.24975,50139576,4.01197e+07,20256.0,.9334,23.300,1.16658,calculated
dblp,317K_nodes_1M_edges,4cycle,4,8,0.00860433,0.92284,50139576,5.43318e+07,20416.0,1.2641,15.800,1.16658,calculated
dblp,317K_nodes_1M_edges,4cycle,4,16,0.0209367,1.22012,50139576,4.10939e+07,20096.0,.9561,5.900,1.16658,calculated
dblp,317K_nodes_1M_edges,4star,4,1,0.0107846,2.83662,258570802,9.11545e+07,20400.0,1.000,100.00,2.83662,baseline
dblp,317K_nodes_1M_edges,4star,4,2,0.0126185,2.67458,258570802,9.66772e+07,20176.0,1.0605,53.000,2.83662,calculated
dblp,317K_nodes_1M_edges,4star,4,4,0.0128884,3.05198,258570802,8.47223e+07,20272.0,.9294,23.200,2.83662,calculated
dblp,317K_nodes_1M_edges,4star,4,8,0.00882642,2.86721,258570802,9.0182e+07,20240.0,.9893,12.300,2.83662,calculated
dblp,317K_nodes_1M_edges,4star,4,16,0.0131886,3.09515,258570802,8.35407e+07,19856.0,.9164,5.700,2.83662,calculated
dblp,317K_nodes_1M_edges,4clique,4,1,0.00712675,0.605394,16713192,2.76071e+07,19824.0,1.000,100.00,0.605394,baseline
dblp,317K_nodes_1M_edges,4clique,4,2,0.0121313,0.691929,16713192,2.41545e+07,19648.0,.8749,43.700,0.605394,calculated
dblp,317K_nodes_1M_edges,4clique,4,4,0.0109765,0.744937,16713192,2.24357e+07,19744.0,.8126,20.300,0.605394,calculated
dblp,317K_nodes_1M_edges,4clique,4,8,0.0125346,0.482243,16713192,3.46572e+07,19712.0,1.2553,15.600,0.605394,calculated
dblp,317K_nodes_1M_edges,4clique,4,16,0.013238,0.569418,16713192,2.93513e+07,19616.0,1.0631,6.600,0.605394,calculated
dblp,317K_nodes_1M_edges,5clique,5,1,0.00858854,3.14146,262663639,8.36121e+07,19856.0,1.000,100.00,3.14146,baseline
dblp,317K_nodes_1M_edges,5clique,5,2,0.0138202,4.31256,262663639,6.09066e+07,19504.0,.7284,36.400,3.14146,calculated
dblp,317K_nodes_1M_edges,5clique,5,4,0.0100328,3.61388,262663639,7.26819e+07,19680.0,.8692,21.700,3.14146,calculated
dblp,317K_nodes_1M_edges,5clique,5,8,0.0155602,2.74136,262663639,9.58151e+07,20880.0,1.1459,14.300,3.14146,calculated
dblp,317K_nodes_1M_edges,5clique,5,16,0.0112786,2.46365,262663639,1.06616e+08,20992.0,1.2751,7.900,3.14146,calculated
dblp,317K_nodes_1M_edges,house,4,1,0.00972854,2.92577,262663639,8.9776e+07,20512.0,1.000,100.00,2.92577,baseline
dblp,317K_nodes_1M_edges,house,4,2,0.0164185,3.02057,262663639,8.69583e+07,19776.0,.9686,48.400,2.92577,calculated
dblp,317K_nodes_1M_edges,house,4,4,0.0102145,4.01661,262663639,6.53943e+07,19904.0,.7284,18.200,2.92577,calculated
dblp,317K_nodes_1M_edges,house,4,8,0.0167862,3.53486,262663639,7.43066e+07,19680.0,.8276,10.300,2.92577,calculated
dblp,317K_nodes_1M_edges,house,4,16,FAILED,FAILED,0,0,0,FAILED,FAILED,2.92577,test_failed
dblp,317K_nodes_1M_edges,diamond,4,1,0.008549,2.46294,262663639,1.06647e+08,20480.0,1.000,100.00,2.46294,baseline
dblp,317K_nodes_1M_edges,diamond,4,2,0.0113475,2.97557,262663639,8.82735e+07,20768.0,.8277,41.300,2.46294,calculated
dblp,317K_nodes_1M_edges,diamond,4,4,0.0109362,2.64516,262663639,9.92997e+07,20864.0,.9311,23.200,2.46294,calculated
dblp,317K_nodes_1M_edges,diamond,4,8,0.0109662,2.53083,262663639,1.03785e+08,21040.0,.9731,12.100,2.46294,calculated
dblp,317K_nodes_1M_edges,diamond,4,16,0.00957787,3.55958,262663639,7.37907e+07,20368.0,.6919,4.300,2.46294,calculated
