Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,house,4,16,0.000998542,0.324916,4514137,1.38933e+07,5984.0,1.0458,6.500,0.339825,calculated
wiki,7K_nodes_100K_edges,diamond,4,1,0.00110837,0.28538,4514137,1.5818e+07,6048.0,1.000,100.00,0.28538,baseline
wiki,7K_nodes_100K_edges,diamond,4,2,0.000997167,0.362387,4514137,1.24567e+07,5952.0,.7875,39.300,0.28538,calculated
wiki,7K_nodes_100K_edges,diamond,4,4,0.00102483,0.284746,4514137,1.58532e+07,5872.0,1.0022,25.000,0.28538,calculated
wiki,7K_nodes_100K_edges,diamond,4,8,0.0009645,0.330587,4514137,1.36549e+07,5920.0,.8632,10.700,0.28538,calculated
wiki,7K_nodes_100K_edges,diamond,4,16,0.000885083,0.290058,4514137,1.55629e+07,5904.0,.9838,6.100,0.28538,calculated
enron,37K_nodes_184K_edges,triangle,3,1,0.00814058,0.0199265,727044,3.64862e+07,5552.0,1.000,100.00,0.0199265,baseline
enron,37K_nodes_184K_edges,triangle,3,2,0.00179204,0.0199773,727044,3.63935e+07,5536.0,.9974,49.800,0.0199265,calculated
enron,37K_nodes_184K_edges,triangle,3,4,0.00178346,0.0222663,727044,3.26522e+07,5520.0,.8949,22.300,0.0199265,calculated
enron,37K_nodes_184K_edges,triangle,3,8,0.00182254,0.0221586,727044,3.28109e+07,5504.0,.8992,11.200,0.0199265,calculated
enron,37K_nodes_184K_edges,triangle,3,16,FAILED,FAILED,0,0,0,FAILED,FAILED,0.0199265,test_failed
enron,37K_nodes_184K_edges,4path,4,1,0.00111533,1.82994,8821744,4.82079e+06,6128.0,1.000,100.00,1.82994,baseline
enron,37K_nodes_184K_edges,4path,4,2,0.0018675,2.0798,8821744,4.24164e+06,5968.0,.8798,43.900,1.82994,calculated
enron,37K_nodes_184K_edges,4path,4,4,0.00186796,2.07057,8821744,4.26054e+06,5952.0,.8837,22.000,1.82994,calculated
enron,37K_nodes_184K_edges,4path,4,8,0.00181829,2.35372,8821744,3.748e+06,5904.0,.7774,9.700,1.82994,calculated
enron,37K_nodes_184K_edges,4path,4,16,0.00183517,2.05746,8821744,4.28768e+06,5920.0,.8894,5.500,1.82994,calculated
enron,37K_nodes_184K_edges,4cycle,4,1,0.00185175,1.97732,8821744,4.46147e+06,6016.0,1.000,100.00,1.97732,baseline
enron,37K_nodes_184K_edges,4cycle,4,2,0.00184558,1.86286,8821744,4.73559e+06,5984.0,1.0614,53.000,1.97732,calculated
enron,37K_nodes_184K_edges,4cycle,4,4,0.00182017,2.03529,8821744,4.33438e+06,6048.0,.9715,24.200,1.97732,calculated
enron,37K_nodes_184K_edges,4cycle,4,8,0.00224867,1.82964,8821744,4.82156e+06,6048.0,1.0807,13.500,1.97732,calculated
enron,37K_nodes_184K_edges,4cycle,4,16,0.00185654,1.93401,8821744,4.56138e+06,5984.0,1.0223,6.300,1.97732,calculated
enron,37K_nodes_184K_edges,4star,4,1,0.00178825,13.1855,4479591993,3.39737e+08,8112.0,1.000,100.00,13.1855,baseline
enron,37K_nodes_184K_edges,4star,4,2,0.00257258,13.6632,4479591993,3.27857e+08,7312.0,.9650,48.200,13.1855,calculated
enron,37K_nodes_184K_edges,4star,4,4,0.00797358,13.4471,4479591993,3.33127e+08,7840.0,.9805,24.500,13.1855,calculated
enron,37K_nodes_184K_edges,4star,4,8,0.00698617,13.5332,4479591993,3.31008e+08,8144.0,.9743,12.100,13.1855,calculated
enron,37K_nodes_184K_edges,4star,4,16,0.00744625,13.7481,4479591993,3.25835e+08,7696.0,.9590,5.900,13.1855,calculated
enron,37K_nodes_184K_edges,4clique,4,1,0.00707275,0.0692711,2341639,3.3804e+07,6224.0,1.000,100.00,0.0692711,baseline
enron,37K_nodes_184K_edges,4clique,4,2,0.00180396,0.0712878,2341639,3.28477e+07,6160.0,.9717,48.500,0.0692711,calculated
enron,37K_nodes_184K_edges,4clique,4,4,0.00177433,0.0731497,2341639,3.20116e+07,6208.0,.9469,23.600,0.0692711,calculated
enron,37K_nodes_184K_edges,4clique,4,8,0.00183217,0.0704353,2341639,3.32453e+07,6256.0,.9834,12.200,0.0692711,calculated
enron,37K_nodes_184K_edges,4clique,4,16,0.0017935,0.069734,2341639,3.35796e+07,6224.0,.9933,6.200,0.0692711,calculated
enron,37K_nodes_184K_edges,5clique,5,1,0.00168588,0.216662,5809356,2.6813e+07,6608.0,1.000,100.00,0.216662,baseline
enron,37K_nodes_184K_edges,5clique,5,2,0.0018325,0.225761,5809356,2.57323e+07,6464.0,.9596,47.900,0.216662,calculated
enron,37K_nodes_184K_edges,5clique,5,4,0.00179983,0.223899,5809356,2.59464e+07,6448.0,.9676,24.100,0.216662,calculated
enron,37K_nodes_184K_edges,5clique,5,8,0.00184192,0.229908,5809356,2.52682e+07,6432.0,.9423,11.700,0.216662,calculated
enron,37K_nodes_184K_edges,5clique,5,16,0.00187842,0.2437,5809356,2.38381e+07,6512.0,.8890,5.500,0.216662,calculated
enron,37K_nodes_184K_edges,house,4,1,0.00169325,0.274325,5809356,2.11769e+07,6496.0,1.000,100.00,0.274325,baseline
enron,37K_nodes_184K_edges,house,4,2,0.00194637,0.294463,5809356,1.97287e+07,6528.0,.9316,46.500,0.274325,calculated
enron,37K_nodes_184K_edges,house,4,4,0.00199462,0.293083,5809356,1.98215e+07,6528.0,.9359,23.300,0.274325,calculated
enron,37K_nodes_184K_edges,house,4,8,0.00192446,0.308818,5809356,1.88116e+07,6416.0,.8883,11.100,0.274325,calculated
enron,37K_nodes_184K_edges,house,4,16,0.001924,0.346287,5809356,1.67761e+07,6528.0,.7921,4.900,0.274325,calculated
enron,37K_nodes_184K_edges,diamond,4,1,0.0017595,0.371653,5809356,1.56311e+07,6576.0,1.000,100.00,0.371653,baseline
enron,37K_nodes_184K_edges,diamond,4,2,0.00204896,0.318368,5809356,1.82473e+07,6544.0,1.1673,58.300,0.371653,calculated
enron,37K_nodes_184K_edges,diamond,4,4,0.00204496,0.295245,5809356,1.96764e+07,6528.0,1.2587,31.400,0.371653,calculated
enron,37K_nodes_184K_edges,diamond,4,8,0.00203854,0.294656,5809356,1.97157e+07,6528.0,1.2613,15.700,0.371653,calculated
enron,37K_nodes_184K_edges,diamond,4,16,0.00188396,0.31848,5809356,1.82409e+07,6512.0,1.1669,7.200,0.371653,calculated
dblp,317K_nodes_1M_edges,triangle,3,1,0.024992,0.0642198,2224385,3.46371e+07,18976.0,1.000,100.00,0.0642198,baseline
dblp,317K_nodes_1M_edges,triangle,3,2,0.00966583,0.0559739,2224385,3.97397e+07,18880.0,1.1473,57.300,0.0642198,calculated
dblp,317K_nodes_1M_edges,triangle,3,4,0.0235376,0.0518492,2224385,4.2901e+07,19152.0,1.2385,30.900,0.0642198,calculated
dblp,317K_nodes_1M_edges,triangle,3,8,0.00976996,0.0515437,2224385,4.31554e+07,18944.0,1.2459,15.500,0.0642198,calculated
dblp,317K_nodes_1M_edges,triangle,3,16,0.00887729,0.0526445,2224385,4.22529e+07,18928.0,1.2198,7.600,0.0642198,calculated
dblp,317K_nodes_1M_edges,4path,4,1,0.00874058,0.738578,252893,,19456.0,1.000,100.00,0.738578,baseline
dblp,317K_nodes_1M_edges,4path,4,2,0.00891067,0.772257,252893,,19392.0,.9563,47.800,0.738578,calculated
dblp,317K_nodes_1M_edges,4path,4,4,0.0120786,0.85981,252893,,19456.0,.8590,21.400,0.738578,calculated
dblp,317K_nodes_1M_edges,4path,4,8,0.00877675,0.792996,252893,,19472.0,.9313,11.600,0.738578,calculated
dblp,317K_nodes_1M_edges,4path,4,16,0.00987704,0.821191,252893,,19472.0,.8993,5.600,0.738578,calculated
dblp,317K_nodes_1M_edges,4cycle,4,1,0.0104443,0.769068,252893,,19504.0,1.000,100.00,0.769068,baseline
dblp,317K_nodes_1M_edges,4cycle,4,2,0.0197413,0.909285,252893,,19488.0,.8457,42.200,0.769068,calculated
dblp,317K_nodes_1M_edges,4cycle,4,4,0.00889967,0.873595,252893,,19856.0,.8803,22.000,0.769068,calculated
dblp,317K_nodes_1M_edges,4cycle,4,8,0.0140566,0.901315,252893,,19344.0,.8532,10.600,0.769068,calculated
dblp,317K_nodes_1M_edges,4cycle,4,16,0.00890837,0.793589,252893,,19472.0,.9691,6.000,0.769068,calculated
dblp,317K_nodes_1M_edges,4star,4,1,0.00871483,2.2992,258570802,1.12461e+08,20288.0,1.000,100.00,2.2992,baseline
dblp,317K_nodes_1M_edges,4star,4,2,0.008577,2.23775,258570802,1.15549e+08,20336.0,1.0274,51.300,2.2992,calculated
dblp,317K_nodes_1M_edges,4star,4,4,0.00939975,2.03158,258570802,1.27276e+08,20448.0,1.1317,28.200,2.2992,calculated
dblp,317K_nodes_1M_edges,4star,4,8,0.0119412,2.3158,258570802,1.11655e+08,20288.0,.9928,12.400,2.2992,calculated
dblp,317K_nodes_1M_edges,4star,4,16,0.011393,2.4433,258570802,1.05829e+08,20288.0,.9410,5.800,2.2992,calculated
dblp,317K_nodes_1M_edges,4clique,4,1,0.0131127,0.450533,16713192,3.70965e+07,19648.0,1.000,100.00,0.450533,baseline
dblp,317K_nodes_1M_edges,4clique,4,2,0.00796629,0.361702,16713192,4.62071e+07,19808.0,1.2455,62.200,0.450533,calculated
dblp,317K_nodes_1M_edges,4clique,4,4,0.0113193,0.366837,16713192,4.55602e+07,19568.0,1.2281,30.700,0.450533,calculated
dblp,317K_nodes_1M_edges,4clique,4,8,0.0100231,0.43494,16713192,3.84264e+07,19712.0,1.0358,12.900,0.450533,calculated
dblp,317K_nodes_1M_edges,4clique,4,16,0.00867079,0.477913,16713192,3.49712e+07,19728.0,.9427,5.800,0.450533,calculated
dblp,317K_nodes_1M_edges,5clique,5,1,0.00902213,2.56711,262663639,1.02319e+08,20912.0,1.000,100.00,2.56711,baseline
dblp,317K_nodes_1M_edges,5clique,5,2,0.00872879,2.46759,262663639,1.06445e+08,20768.0,1.0403,52.000,2.56711,calculated
dblp,317K_nodes_1M_edges,5clique,5,4,0.00918433,2.42843,262663639,1.08162e+08,20880.0,1.0571,26.400,2.56711,calculated
dblp,317K_nodes_1M_edges,5clique,5,8,0.009591,2.39356,262663639,1.09738e+08,20896.0,1.0725,13.400,2.56711,calculated
dblp,317K_nodes_1M_edges,5clique,5,16,0.010077,2.735,262663639,9.60378e+07,20880.0,.9386,5.800,2.56711,calculated
dblp,317K_nodes_1M_edges,house,4,1,0.0116429,2.69858,262663639,9.73341e+07,20800.0,1.000,100.00,2.69858,baseline
dblp,317K_nodes_1M_edges,house,4,2,0.0108437,2.60578,262663639,1.008e+08,20688.0,1.0356,51.700,2.69858,calculated
dblp,317K_nodes_1M_edges,house,4,4,0.00970908,4.22858,262663639,6.21162e+07,20544.0,.6381,15.900,2.69858,calculated
dblp,317K_nodes_1M_edges,house,4,8,0.0230787,3.2032,262663639,8.20003e+07,20192.0,.8424,10.500,2.69858,calculated
dblp,317K_nodes_1M_edges,house,4,16,0.00936067,2.67004,262663639,9.83743e+07,20608.0,1.0106,6.300,2.69858,calculated
dblp,317K_nodes_1M_edges,diamond,4,1,0.0125859,2.78031,262663639,9.44728e+07,20880.0,1.000,100.00,2.78031,baseline
dblp,317K_nodes_1M_edges,diamond,4,2,0.0149875,3.03399,262663639,8.65737e+07,20944.0,.9163,45.800,2.78031,calculated
dblp,317K_nodes_1M_edges,diamond,4,4,0.011532,2.59834,262663639,1.01089e+08,20848.0,1.0700,26.700,2.78031,calculated
dblp,317K_nodes_1M_edges,diamond,4,8,0.0232417,2.56783,262663639,1.0229e+08,20752.0,1.0827,13.500,2.78031,calculated
dblp,317K_nodes_1M_edges,diamond,4,16,0.00999663,2.71659,262663639,9.66888e+07,20784.0,1.0234,6.300,2.78031,calculated
