Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,triangle,3,1,0.0041065,0.0184149,608389,3.30379e+07,4336.0,1.000,100.00,0.0184149,baseline
wiki,7K_nodes_100K_edges,triangle,3,2,0.000563792,0.0193402,608389,3.14573e+07,4240.0,.9521,47.600,0.0184149,calculated
wiki,7K_nodes_100K_edges,triangle,3,4,0.000538541,0.019136,608389,3.17928e+07,4240.0,.9623,24.000,0.0184149,calculated
wiki,7K_nodes_100K_edges,triangle,3,8,0.000538083,0.0168579,608389,3.60892e+07,4192.0,1.0923,13.600,0.0184149,calculated
wiki,7K_nodes_100K_edges,triangle,3,16,0.0005935,0.0183582,608389,3.314e+07,4192.0,1.0030,6.200,0.0184149,calculated
wiki,7K_nodes_100K_edges,4path,4,1,0.000677041,0.017892,608389,3.40033e+07,4208.0,1.000,100.00,0.017892,baseline
wiki,7K_nodes_100K_edges,4path,4,2,0.000580542,0.0203935,608389,2.98324e+07,4240.0,.8773,43.800,0.017892,calculated
wiki,7K_nodes_100K_edges,4path,4,4,0.00073425,0.0212751,608389,2.85963e+07,4304.0,.8409,21.000,0.017892,calculated
wiki,7K_nodes_100K_edges,4path,4,8,0.000771708,0.0270079,608389,2.25263e+07,4288.0,.6624,8.200,0.017892,calculated
wiki,7K_nodes_100K_edges,4path,4,16,0.000607792,0.0250961,608389,2.42423e+07,4208.0,.7129,4.400,0.017892,calculated
wiki,7K_nodes_100K_edges,4cycle,4,1,0.000897542,0.0369841,608389,1.645e+07,4176.0,1.000,100.00,0.0369841,baseline
wiki,7K_nodes_100K_edges,4cycle,4,2,0.00121842,0.029148,608389,2.08724e+07,4352.0,1.2688,63.400,0.0369841,calculated
wiki,7K_nodes_100K_edges,4cycle,4,4,0.000855833,0.0258889,608389,2.35e+07,4560.0,1.4285,35.700,0.0369841,calculated
wiki,7K_nodes_100K_edges,4cycle,4,8,0.000848875,0.0248751,608389,2.44578e+07,4224.0,1.4867,18.500,0.0369841,calculated
wiki,7K_nodes_100K_edges,4cycle,4,16,0.00082225,0.0245263,608389,2.48056e+07,4240.0,1.5079,9.400,0.0369841,calculated
