Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,triangle,3,1,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,triangle,3,2,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,triangle,3,4,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,triangle,3,8,0.00186329,0.0246023,608389,2.47289e+07,4592.0,N/A,N/A,,no_baseline
wiki,7K_nodes_100K_edges,triangle,3,16,0.001664,0.0244177,608389,2.49159e+07,4576.0,N/A,N/A,,no_baseline
wiki,7K_nodes_100K_edges,4path,4,1,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,4path,4,2,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,4path,4,4,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,4path,4,8,0.00189033,2.33524,32230662,1.38019e+07,5072.0,N/A,N/A,,no_baseline
wiki,7K_nodes_100K_edges,4path,4,16,0.00194117,2.07035,32230662,1.55677e+07,5008.0,N/A,N/A,,no_baseline
wiki,7K_nodes_100K_edges,4cycle,4,1,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,4cycle,4,2,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,4cycle,4,4,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,4cycle,4,8,0.00120075,0.247533,6233709,2.51834e+07,8784.0,N/A,N/A,,no_baseline
wiki,7K_nodes_100K_edges,4cycle,4,16,0.00186325,0.220066,6233709,2.83265e+07,8720.0,N/A,N/A,,no_baseline
wiki,7K_nodes_100K_edges,4star,4,1,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,4star,4,2,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,4star,4,4,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,4star,4,8,0.00183379,6.41787,1127174796,1.75631e+08,7312.0,N/A,N/A,,no_baseline
wiki,7K_nodes_100K_edges,4star,4,16,0.00174517,5.92656,1127174796,1.90191e+08,7264.0,N/A,N/A,,no_baseline
wiki,7K_nodes_100K_edges,4clique,4,1,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,4clique,4,2,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,4clique,4,4,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,4clique,4,8,0.00179008,0.0742212,2077903,2.79961e+07,6128.0,N/A,N/A,,no_baseline
wiki,7K_nodes_100K_edges,4clique,4,16,0.00172613,0.0736459,2077903,2.82148e+07,5920.0,N/A,N/A,,no_baseline
wiki,7K_nodes_100K_edges,5clique,5,1,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,5clique,5,2,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,5clique,5,4,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,5clique,5,8,0.001844,0.36171,4514137,1.248e+07,6272.0,N/A,N/A,,no_baseline
wiki,7K_nodes_100K_edges,5clique,5,16,0.00175046,0.299623,4514137,1.5066e+07,6320.0,N/A,N/A,,no_baseline
wiki,7K_nodes_100K_edges,house,5,1,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,house,5,2,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,house,5,4,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,house,5,8,0.00184596,40.1738,1527784701,3.80294e+07,14480.0,N/A,N/A,,no_baseline
wiki,7K_nodes_100K_edges,house,5,16,0.00464433,43.9134,1527784701,3.47909e+07,13696.0,N/A,N/A,,no_baseline
wiki,7K_nodes_100K_edges,diamond,4,1,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,diamond,4,2,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,diamond,4,4,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
wiki,7K_nodes_100K_edges,diamond,4,8,0.00292146,0.0646705,2077903,3.21306e+07,6064.0,N/A,N/A,,no_baseline
wiki,7K_nodes_100K_edges,diamond,4,16,0.00203287,0.0685192,2077903,3.03259e+07,6192.0,N/A,N/A,,no_baseline
enron,37K_nodes_184K_edges,triangle,3,1,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,triangle,3,2,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,triangle,3,4,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,triangle,3,8,0.00285317,0.0219331,727044,3.31483e+07,5888.0,N/A,N/A,,no_baseline
enron,37K_nodes_184K_edges,triangle,3,16,0.00275921,0.0216868,727044,3.35247e+07,5904.0,N/A,N/A,,no_baseline
enron,37K_nodes_184K_edges,4path,4,1,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,4path,4,2,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,4path,4,4,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,4path,4,8,0.00154167,1.67084,8821744,5.27981e+06,6512.0,N/A,N/A,,no_baseline
enron,37K_nodes_184K_edges,4path,4,16,0.00255592,2.01854,8821744,4.37037e+06,6400.0,N/A,N/A,,no_baseline
enron,37K_nodes_184K_edges,4cycle,4,1,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,4cycle,4,2,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,4cycle,4,4,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,4cycle,4,8,0.00281054,0.228343,7024917,3.07647e+07,8784.0,N/A,N/A,,no_baseline
enron,37K_nodes_184K_edges,4cycle,4,16,0.00285917,0.224371,7024917,3.13094e+07,8480.0,N/A,N/A,,no_baseline
enron,37K_nodes_184K_edges,4star,4,1,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,4star,4,2,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,4star,4,4,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,4star,4,8,0.00249754,13.9286,4479591993,3.2161e+08,8240.0,N/A,N/A,,no_baseline
enron,37K_nodes_184K_edges,4star,4,16,0.0140706,16.3172,4479591993,2.74532e+08,7408.0,N/A,N/A,,no_baseline
enron,37K_nodes_184K_edges,4clique,4,1,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,4clique,4,2,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,4clique,4,4,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,4clique,4,8,0.00226596,0.074453,2341639,3.14512e+07,6640.0,N/A,N/A,,no_baseline
enron,37K_nodes_184K_edges,4clique,4,16,0.00261875,0.0708955,2341639,3.30294e+07,6640.0,N/A,N/A,,no_baseline
enron,37K_nodes_184K_edges,5clique,5,1,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,5clique,5,2,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,5clique,5,4,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,5clique,5,8,0.00256925,0.405829,5809356,1.43148e+07,6848.0,N/A,N/A,,no_baseline
enron,37K_nodes_184K_edges,5clique,5,16,0.00259279,0.359109,5809356,1.61771e+07,6848.0,N/A,N/A,,no_baseline
enron,37K_nodes_184K_edges,house,5,1,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,house,5,2,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,house,5,4,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,house,5,8,0.00255175,32.9925,512196821,1.55246e+07,13536.0,N/A,N/A,,no_baseline
enron,37K_nodes_184K_edges,house,5,16,0.00777937,34.9978,512196821,1.46351e+07,11360.0,N/A,N/A,,no_baseline
