Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,house,4,4,0.000950834,0.0739829,608389,8.22337e+06,4256.0,.3224,8.000,0.0238543,calculated
wiki,7K_nodes_100K_edges,house,4,8,0.000921625,0.0263848,608389,2.30583e+07,4272.0,.9040,11.300,0.0238543,calculated
wiki,7K_nodes_100K_edges,house,4,16,0.000857958,0.0257044,608389,2.36687e+07,4176.0,.9280,5.800,0.0238543,calculated
wiki,7K_nodes_100K_edges,diamond,4,1,0.000840542,0.0246337,608389,2.46974e+07,4240.0,1.000,100.00,0.0246337,baseline
wiki,7K_nodes_100K_edges,diamond,4,2,0.00107475,0.0260687,608389,2.33379e+07,4272.0,.9449,47.200,0.0246337,calculated
wiki,7K_nodes_100K_edges,diamond,4,4,0.000845375,0.0252108,608389,2.4132e+07,4272.0,.9771,24.400,0.0246337,calculated
wiki,7K_nodes_100K_edges,diamond,4,8,0.000916292,0.0245464,608389,2.47853e+07,4256.0,1.0035,12.500,0.0246337,calculated
wiki,7K_nodes_100K_edges,diamond,4,16,0.000739417,0.0220162,608389,2.76337e+07,4336.0,1.1188,6.900,0.0246337,calculated
enron,37K_nodes_184K_edges,triangle,3,1,0.00721654,0.0194167,727044,3.74442e+07,5488.0,1.000,100.00,0.0194167,baseline
enron,37K_nodes_184K_edges,triangle,3,2,0.00132904,0.0178665,727044,4.06931e+07,5600.0,1.0867,54.300,0.0194167,calculated
enron,37K_nodes_184K_edges,triangle,3,4,0.00135971,0.0193267,727044,3.76187e+07,5536.0,1.0046,25.100,0.0194167,calculated
enron,37K_nodes_184K_edges,triangle,3,8,0.00134667,0.0182543,727044,3.98287e+07,5520.0,1.0636,13.200,0.0194167,calculated
enron,37K_nodes_184K_edges,triangle,3,16,0.00134379,0.0195789,727044,3.7134e+07,5552.0,.9917,6.100,0.0194167,calculated
enron,37K_nodes_184K_edges,4path,4,1,0.00131275,0.0187013,727044,3.88766e+07,5504.0,1.000,100.00,0.0187013,baseline
enron,37K_nodes_184K_edges,4path,4,2,0.00133492,0.0186845,727044,3.89115e+07,5520.0,1.0008,50.000,0.0187013,calculated
enron,37K_nodes_184K_edges,4path,4,4,0.00140963,0.0183499,727044,3.96211e+07,5488.0,1.0191,25.400,0.0187013,calculated
enron,37K_nodes_184K_edges,4path,4,8,0.00136254,0.0190277,727044,3.82097e+07,5648.0,.9828,12.200,0.0187013,calculated
enron,37K_nodes_184K_edges,4path,4,16,0.0014245,0.0184944,727044,3.93115e+07,5632.0,1.0111,6.300,0.0187013,calculated
enron,37K_nodes_184K_edges,4cycle,4,1,0.00134992,0.0188993,727044,3.84694e+07,5504.0,1.000,100.00,0.0188993,baseline
enron,37K_nodes_184K_edges,4cycle,4,2,0.00133512,0.0193057,727044,3.76595e+07,5552.0,.9789,48.900,0.0188993,calculated
enron,37K_nodes_184K_edges,4cycle,4,4,0.00130262,0.0188568,727044,3.85561e+07,5520.0,1.0022,25.000,0.0188993,calculated
enron,37K_nodes_184K_edges,4cycle,4,8,0.00132204,0.0199499,727044,3.64435e+07,5584.0,.9473,11.800,0.0188993,calculated
enron,37K_nodes_184K_edges,4cycle,4,16,0.00132146,0.019387,727044,3.75016e+07,5536.0,.9748,6.000,0.0188993,calculated
enron,37K_nodes_184K_edges,4star,4,1,0.00133058,0.0196128,727044,3.70698e+07,5536.0,1.000,100.00,0.0196128,baseline
enron,37K_nodes_184K_edges,4star,4,2,0.00133875,0.0210565,727044,3.45282e+07,5616.0,.9314,46.500,0.0196128,calculated
enron,37K_nodes_184K_edges,4star,4,4,0.00160575,0.0193791,727044,3.75169e+07,5648.0,1.0120,25.300,0.0196128,calculated
enron,37K_nodes_184K_edges,4star,4,8,0.00139242,0.0180224,727044,4.03411e+07,5600.0,1.0882,13.600,0.0196128,calculated
enron,37K_nodes_184K_edges,4star,4,16,0.00174492,0.0180666,727044,4.02424e+07,5648.0,1.0855,6.700,0.0196128,calculated
enron,37K_nodes_184K_edges,4clique,4,1,0.00135067,0.0187212,727044,3.88353e+07,5520.0,1.000,100.00,0.0187212,baseline
enron,37K_nodes_184K_edges,4clique,4,2,0.00145025,0.0185831,727044,3.9124e+07,5632.0,1.0074,50.300,0.0187212,calculated
enron,37K_nodes_184K_edges,4clique,4,4,0.00131571,0.0189937,727044,3.82782e+07,5552.0,.9856,24.600,0.0187212,calculated
enron,37K_nodes_184K_edges,4clique,4,8,0.00139192,0.0213973,727044,3.39783e+07,5568.0,.8749,10.900,0.0187212,calculated
enron,37K_nodes_184K_edges,4clique,4,16,0.00130596,0.0191067,727044,3.80517e+07,5616.0,.9798,6.100,0.0187212,calculated
enron,37K_nodes_184K_edges,5clique,5,1,FAILED,FAILED,0,0,0,FAILED,FAILED,FAILED,test_failed
enron,37K_nodes_184K_edges,5clique,5,2,0.00137304,0.0188302,727044,3.86105e+07,5552.0,N/A,N/A,0.0187212,no_baseline
enron,37K_nodes_184K_edges,5clique,5,4,0.00184629,0.0209728,727044,3.4666e+07,5600.0,N/A,N/A,0.0187212,no_baseline
enron,37K_nodes_184K_edges,5clique,5,8,0.00198279,0.0206125,727044,3.52721e+07,5600.0,N/A,N/A,0.0187212,no_baseline
enron,37K_nodes_184K_edges,5clique,5,16,0.00157721,0.0210582,727044,3.45255e+07,5504.0,N/A,N/A,0.0187212,no_baseline
enron,37K_nodes_184K_edges,house,4,1,0.00131142,0.0196275,727044,3.70422e+07,5488.0,1.000,100.00,0.0196275,baseline
enron,37K_nodes_184K_edges,house,4,2,0.00134162,0.0193626,727044,3.75488e+07,5552.0,1.0136,50.600,0.0196275,calculated
enron,37K_nodes_184K_edges,house,4,4,0.00169017,0.0186227,727044,3.90408e+07,5536.0,1.0539,26.300,0.0196275,calculated
enron,37K_nodes_184K_edges,house,4,8,0.00139825,0.0188828,727044,3.85031e+07,5520.0,1.0394,12.900,0.0196275,calculated
enron,37K_nodes_184K_edges,house,4,16,0.00139571,0.021559,727044,3.37235e+07,5552.0,.9104,5.600,0.0196275,calculated
enron,37K_nodes_184K_edges,diamond,4,1,0.00131546,0.0187249,727044,3.88277e+07,5520.0,1.000,100.00,0.0187249,baseline
enron,37K_nodes_184K_edges,diamond,4,2,0.00132625,0.0191423,727044,3.7981e+07,5488.0,.9781,48.900,0.0187249,calculated
enron,37K_nodes_184K_edges,diamond,4,4,0.00132613,0.0188714,727044,3.85263e+07,5520.0,.9922,24.800,0.0187249,calculated
enron,37K_nodes_184K_edges,diamond,4,8,0.0014055,0.021186,727044,3.43172e+07,5600.0,.8838,11.000,0.0187249,calculated
enron,37K_nodes_184K_edges,diamond,4,16,0.00251237,0.0197856,727044,3.67461e+07,5584.0,.9463,5.900,0.0187249,calculated
dblp,317K_nodes_1M_edges,triangle,3,1,0.022006,0.0511433,2224385,4.34932e+07,18912.0,1.000,100.00,0.0511433,baseline
dblp,317K_nodes_1M_edges,triangle,3,2,0.00963546,0.0613906,2224385,3.62333e+07,19024.0,.8330,41.600,0.0511433,calculated
dblp,317K_nodes_1M_edges,triangle,3,4,0.00936262,0.0678379,2224385,3.27897e+07,18896.0,.7539,18.800,0.0511433,calculated
dblp,317K_nodes_1M_edges,triangle,3,8,0.0103365,0.0689298,2224385,3.22703e+07,18928.0,.7419,9.200,0.0511433,calculated
dblp,317K_nodes_1M_edges,triangle,3,16,0.0105872,0.0683373,2224385,3.25501e+07,19104.0,.7483,4.600,0.0511433,calculated
dblp,317K_nodes_1M_edges,4path,4,1,0.0100541,0.0625235,2224385,3.55768e+07,18976.0,1.000,100.00,0.0625235,baseline
dblp,317K_nodes_1M_edges,4path,4,2,0.0103388,0.0696583,2224385,3.19328e+07,18896.0,.8975,44.800,0.0625235,calculated
dblp,317K_nodes_1M_edges,4path,4,4,0.0104197,0.0797151,2224385,2.79042e+07,19088.0,.7843,19.600,0.0625235,calculated
dblp,317K_nodes_1M_edges,4path,4,8,0.00969596,0.0622762,2224385,3.5718e+07,19040.0,1.0039,12.500,0.0625235,calculated
dblp,317K_nodes_1M_edges,4path,4,16,0.0100751,0.0609268,2224385,3.65092e+07,18960.0,1.0262,6.400,0.0625235,calculated
dblp,317K_nodes_1M_edges,4cycle,4,1,0.010115,0.062701,2224385,3.54761e+07,18976.0,1.000,100.00,0.062701,baseline
dblp,317K_nodes_1M_edges,4cycle,4,2,0.0109171,0.0766542,2224385,2.90184e+07,18880.0,.8179,40.800,0.062701,calculated
dblp,317K_nodes_1M_edges,4cycle,4,4,0.00980092,0.0713615,2224385,3.11707e+07,18928.0,.8786,21.900,0.062701,calculated
dblp,317K_nodes_1M_edges,4cycle,4,8,0.0100147,0.0648269,2224385,3.43127e+07,18944.0,.9672,12.000,0.062701,calculated
dblp,317K_nodes_1M_edges,4cycle,4,16,0.00981104,0.060361,2224385,3.68513e+07,18880.0,1.0387,6.400,0.062701,calculated
dblp,317K_nodes_1M_edges,4star,4,1,0.010957,0.0596278,2224385,3.73045e+07,18944.0,1.000,100.00,0.0596278,baseline
dblp,317K_nodes_1M_edges,4star,4,2,0.00992029,0.0631131,2224385,3.52444e+07,18960.0,.9447,47.200,0.0596278,calculated
dblp,317K_nodes_1M_edges,4star,4,4,0.0102949,0.0627651,2224385,3.54398e+07,18960.0,.9500,23.700,0.0596278,calculated
dblp,317K_nodes_1M_edges,4star,4,8,0.0101114,0.0608964,2224385,3.65274e+07,18944.0,.9791,12.200,0.0596278,calculated
dblp,317K_nodes_1M_edges,4star,4,16,0.0101212,0.057461,2224385,3.87112e+07,19008.0,1.0377,6.400,0.0596278,calculated
dblp,317K_nodes_1M_edges,4clique,4,1,0.00995496,0.0563782,2224385,3.94547e+07,18976.0,1.000,100.00,0.0563782,baseline
dblp,317K_nodes_1M_edges,4clique,4,2,0.00962775,0.0595917,2224385,3.73271e+07,18944.0,.9460,47.300,0.0563782,calculated
dblp,317K_nodes_1M_edges,4clique,4,4,0.00947075,0.0638635,2224385,3.48303e+07,18896.0,.8827,22.000,0.0563782,calculated
dblp,317K_nodes_1M_edges,4clique,4,8,FAILED,FAILED,0,0,0,FAILED,FAILED,0.0563782,test_failed
dblp,317K_nodes_1M_edges,4clique,4,16,0.0100768,0.0614652,2224385,3.61894e+07,19040.0,.9172,5.700,0.0563782,calculated
dblp,317K_nodes_1M_edges,5clique,5,1,0.00995196,0.0600008,2224385,3.70726e+07,18992.0,1.000,100.00,0.0600008,baseline
dblp,317K_nodes_1M_edges,5clique,5,2,0.00971458,0.0643843,2224385,3.45486e+07,18976.0,.9319,46.500,0.0600008,calculated
dblp,317K_nodes_1M_edges,5clique,5,4,0.0104957,0.0689161,2224385,3.22767e+07,19040.0,.8706,21.700,0.0600008,calculated
dblp,317K_nodes_1M_edges,5clique,5,8,0.00955329,0.0676357,2224385,3.28877e+07,18832.0,.8871,11.000,0.0600008,calculated
dblp,317K_nodes_1M_edges,5clique,5,16,FAILED,FAILED,0,0,0,FAILED,FAILED,0.0600008,test_failed
dblp,317K_nodes_1M_edges,house,4,1,0.00970925,0.0591092,2224385,3.76318e+07,19360.0,1.000,100.00,0.0591092,baseline
dblp,317K_nodes_1M_edges,house,4,2,0.00962008,0.0706522,2224385,3.14836e+07,18992.0,.8366,41.800,0.0591092,calculated
dblp,317K_nodes_1M_edges,house,4,4,0.00967646,0.0664533,2224385,3.34729e+07,18928.0,.8894,22.200,0.0591092,calculated
dblp,317K_nodes_1M_edges,house,4,8,0.00957721,0.0682333,2224385,3.25997e+07,18880.0,.8662,10.800,0.0591092,calculated
dblp,317K_nodes_1M_edges,house,4,16,0.0103148,0.0650698,2224385,3.41846e+07,18944.0,.9083,5.600,0.0591092,calculated
dblp,317K_nodes_1M_edges,diamond,4,1,0.0217022,0.210768,2224385,1.05537e+07,19072.0,1.000,100.00,0.210768,baseline
dblp,317K_nodes_1M_edges,diamond,4,2,0.0129355,0.137538,2224385,1.61729e+07,19008.0,1.5324,76.600,0.210768,calculated
dblp,317K_nodes_1M_edges,diamond,4,4,0.010528,0.0666917,2224385,3.33533e+07,18944.0,3.1603,79.000,0.210768,calculated
dblp,317K_nodes_1M_edges,diamond,4,8,0.00995554,0.0670564,2224385,3.31719e+07,19120.0,3.1431,39.200,0.210768,calculated
dblp,317K_nodes_1M_edges,diamond,4,16,0.00973442,0.0686132,2224385,3.24192e+07,18944.0,3.0718,19.100,0.210768,calculated
