Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,triangle,3,1,0.000573083,0.0215637,608389,2.82136e+07,4256.0,1.000,100.00,0.0215637,baseline
wiki,7K_nodes_100K_edges,triangle,3,2,0.00055125,0.0211972,608389,2.87014e+07,4224.0,1.0172,50.800,0.0215637,calculated
wiki,7K_nodes_100K_edges,triangle,3,4,0.000547208,0.0194938,608389,3.12094e+07,4240.0,1.1061,27.600,0.0215637,calculated
wiki,7K_nodes_100K_edges,triangle,3,8,0.00054075,0.0200846,608389,3.02913e+07,4240.0,1.0736,13.400,0.0215637,calculated
wiki,7K_nodes_100K_edges,triangle,3,16,0.00053875,0.0199063,608389,3.05627e+07,4224.0,1.0832,6.700,0.0215637,calculated
wiki,7K_nodes_100K_edges,4path,4,1,0.000826833,0.0189931,608389,3.20321e+07,4208.0,1.000,100.00,0.0189931,baseline
wiki,7K_nodes_100K_edges,4path,4,2,0.000548792,0.0217805,608389,2.79327e+07,4224.0,.8720,43.600,0.0189931,calculated
wiki,7K_nodes_100K_edges,4path,4,4,0.000538583,0.0193941,608389,3.13698e+07,4160.0,.9793,24.400,0.0189931,calculated
wiki,7K_nodes_100K_edges,4path,4,8,0.000525083,0.0203305,608389,2.99249e+07,4224.0,.9342,11.600,0.0189931,calculated
wiki,7K_nodes_100K_edges,4path,4,16,0.000576209,0.0199332,608389,3.05213e+07,4224.0,.9528,5.900,0.0189931,calculated
wiki,7K_nodes_100K_edges,4cycle,4,1,0.00110608,0.0191649,608389,3.17449e+07,4400.0,1.000,100.00,0.0191649,baseline
wiki,7K_nodes_100K_edges,4cycle,4,2,0.000536,0.0209174,608389,2.90853e+07,4224.0,.9162,45.800,0.0191649,calculated
wiki,7K_nodes_100K_edges,4cycle,4,4,0.0005465,0.0199085,608389,3.05592e+07,4224.0,.9626,24.000,0.0191649,calculated
wiki,7K_nodes_100K_edges,4cycle,4,8,0.000529375,0.0225162,608389,2.70201e+07,4208.0,.8511,10.600,0.0191649,calculated
wiki,7K_nodes_100K_edges,4cycle,4,16,0.000629416,0.0208749,608389,2.91446e+07,4208.0,.9180,5.700,0.0191649,calculated
wiki,7K_nodes_100K_edges,4star,4,1,0.000542375,0.0196568,608389,3.09505e+07,4224.0,1.000,100.00,0.0196568,baseline
wiki,7K_nodes_100K_edges,4star,4,2,0.000544125,0.0204456,608389,2.97565e+07,4224.0,.9614,48.000,0.0196568,calculated
wiki,7K_nodes_100K_edges,4star,4,4,0.000543375,0.0185218,608389,3.28471e+07,4208.0,1.0612,26.500,0.0196568,calculated
wiki,7K_nodes_100K_edges,4star,4,8,0.000562125,0.0179298,608389,3.39318e+07,4208.0,1.0963,13.700,0.0196568,calculated
wiki,7K_nodes_100K_edges,4star,4,16,0.000523625,0.0187605,608389,3.24293e+07,4240.0,1.0477,6.500,0.0196568,calculated
wiki,7K_nodes_100K_edges,4clique,4,1,0.000519417,0.0171305,608389,3.5515e+07,4224.0,1.000,100.00,0.0171305,baseline
wiki,7K_nodes_100K_edges,4clique,4,2,0.000511875,0.0174578,608389,3.48492e+07,4208.0,.9812,49.000,0.0171305,calculated
wiki,7K_nodes_100K_edges,4clique,4,4,0.000536709,0.0196149,608389,3.10167e+07,4224.0,.8733,21.800,0.0171305,calculated
wiki,7K_nodes_100K_edges,4clique,4,8,0.000519209,0.0177896,608389,3.41992e+07,4192.0,.9629,12.000,0.0171305,calculated
wiki,7K_nodes_100K_edges,4clique,4,16,0.000523083,0.0189498,608389,3.21052e+07,4240.0,.9039,5.600,0.0171305,calculated
wiki,7K_nodes_100K_edges,5clique,5,1,0.000540292,0.0184628,608389,3.29521e+07,4224.0,1.000,100.00,0.0184628,baseline
wiki,7K_nodes_100K_edges,5clique,5,2,0.000539333,0.0194203,608389,3.13275e+07,4160.0,.9506,47.500,0.0184628,calculated
wiki,7K_nodes_100K_edges,5clique,5,4,0.000547083,0.0207846,608389,2.92711e+07,4272.0,.8882,22.200,0.0184628,calculated
wiki,7K_nodes_100K_edges,5clique,5,8,0.000531042,0.0174592,608389,3.48462e+07,4224.0,1.0574,13.200,0.0184628,calculated
wiki,7K_nodes_100K_edges,5clique,5,16,0.0005285,0.0180036,608389,3.37926e+07,4352.0,1.0255,6.400,0.0184628,calculated
wiki,7K_nodes_100K_edges,house,4,1,0.000673709,0.0196478,608389,3.09647e+07,4240.0,1.000,100.00,0.0196478,baseline
wiki,7K_nodes_100K_edges,house,4,2,0.00055525,0.0179776,608389,3.38415e+07,4240.0,1.0929,54.600,0.0196478,calculated
wiki,7K_nodes_100K_edges,house,4,4,0.000530625,0.0173514,608389,3.50629e+07,4256.0,1.1323,28.300,0.0196478,calculated
wiki,7K_nodes_100K_edges,house,4,8,0.00052925,0.0177808,608389,3.42161e+07,4304.0,1.1050,13.800,0.0196478,calculated
