Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,diamond,4,8,0.00052575,0.209194,4514137,2.15787e+07,6000.0,.9789,12.200,0.204787,calculated
wiki,7K_nodes_100K_edges,diamond,4,16,0.000540375,0.204654,4514137,2.20574e+07,6032.0,1.0006,6.200,0.204787,calculated
enron,37K_nodes_184K_edges,triangle,3,1,0.00690146,0.160553,5809356,3.61835e+07,6576.0,1.000,100.00,0.160553,baseline
enron,37K_nodes_184K_edges,triangle,3,2,0.00102738,0.17388,5809356,3.34102e+07,6496.0,.9233,46.100,0.160553,calculated
enron,37K_nodes_184K_edges,triangle,3,4,0.00109812,0.161679,5809356,3.59314e+07,6576.0,.9930,24.800,0.160553,calculated
enron,37K_nodes_184K_edges,triangle,3,8,0.00101067,0.170583,5809356,3.40558e+07,6512.0,.9412,11.700,0.160553,calculated
enron,37K_nodes_184K_edges,triangle,3,16,0.00100362,0.178092,5809356,3.262e+07,6576.0,.9015,5.600,0.160553,calculated
enron,37K_nodes_184K_edges,4path,4,1,0.00127671,0.204114,5809356,2.84614e+07,6560.0,1.000,100.00,0.204114,baseline
enron,37K_nodes_184K_edges,4path,4,2,0.00109833,0.228244,5809356,2.54524e+07,6592.0,.8942,44.700,0.204114,calculated
enron,37K_nodes_184K_edges,4path,4,4,0.00103729,0.280828,5809356,2.06865e+07,6480.0,.7268,18.100,0.204114,calculated
enron,37K_nodes_184K_edges,4path,4,8,0.00123467,0.184747,5809356,3.1445e+07,6576.0,1.1048,13.800,0.204114,calculated
enron,37K_nodes_184K_edges,4path,4,16,0.00103946,0.178156,5809356,3.26082e+07,6560.0,1.1457,7.100,0.204114,calculated
enron,37K_nodes_184K_edges,4cycle,4,1,0.00116825,0.183423,5809356,3.16718e+07,6672.0,1.000,100.00,0.183423,baseline
enron,37K_nodes_184K_edges,4cycle,4,2,0.00107421,0.323321,5809356,1.79678e+07,6560.0,.5673,28.300,0.183423,calculated
enron,37K_nodes_184K_edges,4cycle,4,4,0.00108183,0.185895,5809356,3.12507e+07,6544.0,.9867,24.600,0.183423,calculated
enron,37K_nodes_184K_edges,4cycle,4,8,0.00109862,0.168917,5809356,3.43918e+07,6512.0,1.0858,13.500,0.183423,calculated
enron,37K_nodes_184K_edges,4cycle,4,16,0.00104637,0.173699,5809356,3.34449e+07,6528.0,1.0559,6.500,0.183423,calculated
