Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,4star,4,16,0.0010135,4.63701,1127174796,2.43082e+08,6832.0,1.0714,6.600,4.96825,calculated
wiki,7K_nodes_100K_edges,4clique,4,1,0.000998333,0.0720482,2077903,2.88405e+07,5696.0,1.000,100.00,0.0720482,baseline
wiki,7K_nodes_100K_edges,4clique,4,2,0.000981792,0.0725632,2077903,2.86358e+07,5584.0,.9929,49.600,0.0720482,calculated
wiki,7K_nodes_100K_edges,4clique,4,4,0.000988292,0.0724065,2077903,2.86977e+07,5712.0,.9950,24.800,0.0720482,calculated
wiki,7K_nodes_100K_edges,4clique,4,8,0.00110242,0.0826813,2077903,2.51315e+07,5728.0,.8713,10.800,0.0720482,calculated
wiki,7K_nodes_100K_edges,4clique,4,16,0.00110675,0.12239,2077903,1.69777e+07,5712.0,.5886,3.600,0.0720482,calculated
wiki,7K_nodes_100K_edges,5clique,5,1,0.000996667,0.246667,4514137,1.83005e+07,6000.0,1.000,100.00,0.246667,baseline
wiki,7K_nodes_100K_edges,5clique,5,2,0.000643292,1.67925,4514137,2.68818e+06,5472.0,.1468,7.300,0.246667,calculated
wiki,7K_nodes_100K_edges,5clique,5,4,0.000814833,1.03487,4514137,4.36204e+06,5968.0,.2383,5.900,0.246667,calculated
wiki,7K_nodes_100K_edges,5clique,5,8,0.000976208,1.27258,4514137,3.54723e+06,5888.0,.1938,2.400,0.246667,calculated
wiki,7K_nodes_100K_edges,5clique,5,16,0.00103267,0.441354,4514137,1.02279e+07,5984.0,.5588,3.400,0.246667,calculated
wiki,7K_nodes_100K_edges,house,4,1,0.00129192,0.545667,4514137,8.27269e+06,5904.0,1.000,100.00,0.545667,baseline
wiki,7K_nodes_100K_edges,house,4,2,0.0124991,0.824175,4514137,5.47716e+06,5552.0,.6620,33.100,0.545667,calculated
wiki,7K_nodes_100K_edges,house,4,4,0.00233838,0.745072,4514137,6.05866e+06,5600.0,.7323,18.300,0.545667,calculated
wiki,7K_nodes_100K_edges,house,4,8,0.000871916,0.613116,4514137,7.36262e+06,5984.0,.8899,11.100,0.545667,calculated
wiki,7K_nodes_100K_edges,house,4,16,0.000889084,0.52258,4514137,8.63818e+06,5808.0,1.0441,6.500,0.545667,calculated
wiki,7K_nodes_100K_edges,diamond,4,1,0.00100325,0.426733,4514137,1.05784e+07,5952.0,1.000,100.00,0.426733,baseline
wiki,7K_nodes_100K_edges,diamond,4,2,0.00117204,0.372536,4514137,1.21173e+07,6000.0,1.1454,57.200,0.426733,calculated
wiki,7K_nodes_100K_edges,diamond,4,4,0.00108358,0.455962,4514137,9.90026e+06,6048.0,.9358,23.300,0.426733,calculated
wiki,7K_nodes_100K_edges,diamond,4,8,0.000915708,0.568677,4514137,7.93797e+06,6016.0,.7503,9.300,0.426733,calculated
wiki,7K_nodes_100K_edges,diamond,4,16,0.000929375,0.911196,4514137,4.95408e+06,5360.0,.4683,2.900,0.426733,calculated
enron,37K_nodes_184K_edges,triangle,3,1,0.0073915,0.0183425,727044,3.9637e+07,5568.0,1.000,100.00,0.0183425,baseline
enron,37K_nodes_184K_edges,triangle,3,2,0.001855,0.0215728,727044,3.3702e+07,5520.0,.8502,42.500,0.0183425,calculated
enron,37K_nodes_184K_edges,triangle,3,4,0.00190429,0.0243836,727044,2.98169e+07,5600.0,.7522,18.800,0.0183425,calculated
enron,37K_nodes_184K_edges,triangle,3,8,0.00264587,0.160511,727044,4.52957e+06,5696.0,.1142,1.400,0.0183425,calculated
enron,37K_nodes_184K_edges,triangle,3,16,0.00194892,0.0236517,727044,3.07396e+07,5552.0,.7755,4.800,0.0183425,calculated
enron,37K_nodes_184K_edges,4path,4,1,0.00259233,2.98568,8821744,2.95469e+06,6064.0,1.000,100.00,2.98568,baseline
enron,37K_nodes_184K_edges,4path,4,2,0.00183104,2.31038,8821744,3.8183e+06,5904.0,1.2922,64.600,2.98568,calculated
enron,37K_nodes_184K_edges,4path,4,4,0.00148842,2.6149,8821744,3.37364e+06,5968.0,1.1417,28.500,2.98568,calculated
enron,37K_nodes_184K_edges,4path,4,8,0.00190108,2.57363,8821744,3.42774e+06,6000.0,1.1601,14.500,2.98568,calculated
enron,37K_nodes_184K_edges,4path,4,16,0.0018255,2.32594,8821744,3.79276e+06,6032.0,1.2836,8.000,2.98568,calculated
enron,37K_nodes_184K_edges,4cycle,4,1,0.00187587,2.08317,8821744,4.23478e+06,6112.0,1.000,100.00,2.08317,baseline
enron,37K_nodes_184K_edges,4cycle,4,2,0.00186492,2.25916,8821744,3.90487e+06,5904.0,.9220,46.100,2.08317,calculated
enron,37K_nodes_184K_edges,4cycle,4,4,0.00186233,2.43765,8821744,3.61895e+06,5904.0,.8545,21.300,2.08317,calculated
enron,37K_nodes_184K_edges,4cycle,4,8,0.00152742,2.27587,8821744,3.87621e+06,6000.0,.9153,11.400,2.08317,calculated
enron,37K_nodes_184K_edges,4cycle,4,16,0.00182621,2.05803,8821744,4.28649e+06,5984.0,1.0122,6.300,2.08317,calculated
enron,37K_nodes_184K_edges,4star,4,1,0.00167629,14.8604,4479591993,3.01444e+08,7808.0,1.000,100.00,14.8604,baseline
enron,37K_nodes_184K_edges,4star,4,2,0.00644804,14.5339,4479591993,3.08216e+08,7536.0,1.0224,51.100,14.8604,calculated
enron,37K_nodes_184K_edges,4star,4,4,0.00697221,14.6511,4479591993,3.05751e+08,6880.0,1.0142,25.300,14.8604,calculated
enron,37K_nodes_184K_edges,4star,4,8,0.0113465,13.9055,4479591993,3.22146e+08,7808.0,1.0686,13.300,14.8604,calculated
enron,37K_nodes_184K_edges,4star,4,16,0.00708075,13.7143,4479591993,3.26637e+08,7824.0,1.0835,6.700,14.8604,calculated
enron,37K_nodes_184K_edges,4clique,4,1,0.006845,0.0856452,2341639,2.73412e+07,6304.0,1.000,100.00,0.0856452,baseline
enron,37K_nodes_184K_edges,4clique,4,2,0.00168871,0.0802046,2341639,2.91958e+07,6240.0,1.0678,53.300,0.0856452,calculated
enron,37K_nodes_184K_edges,4clique,4,4,0.00182687,0.0720865,2341639,3.24837e+07,6272.0,1.1880,29.700,0.0856452,calculated
enron,37K_nodes_184K_edges,4clique,4,8,0.00183054,0.0731871,2341639,3.19952e+07,6272.0,1.1702,14.600,0.0856452,calculated
enron,37K_nodes_184K_edges,4clique,4,16,0.00188379,0.0758605,2341639,3.08677e+07,6224.0,1.1289,7.000,0.0856452,calculated
enron,37K_nodes_184K_edges,5clique,5,1,0.00186833,0.518476,5809356,1.12047e+07,6432.0,1.000,100.00,0.518476,baseline
enron,37K_nodes_184K_edges,5clique,5,2,0.00186567,0.290646,5809356,1.99877e+07,6544.0,1.7838,89.100,0.518476,calculated
enron,37K_nodes_184K_edges,5clique,5,4,0.00172892,0.317175,5809356,1.83159e+07,6464.0,1.6346,40.800,0.518476,calculated
enron,37K_nodes_184K_edges,5clique,5,8,0.00184854,0.482323,5809356,1.20445e+07,6512.0,1.0749,13.400,0.518476,calculated
enron,37K_nodes_184K_edges,5clique,5,16,0.00177821,0.631178,5809356,9.20399e+06,6480.0,.8214,5.100,0.518476,calculated
enron,37K_nodes_184K_edges,house,4,1,0.00197221,0.489947,5809356,1.18571e+07,6528.0,1.000,100.00,0.489947,baseline
enron,37K_nodes_184K_edges,house,4,2,0.00197075,0.420727,5809356,1.38079e+07,6464.0,1.1645,58.200,0.489947,calculated
enron,37K_nodes_184K_edges,house,4,4,0.00355921,0.767673,5809356,7.56749e+06,6448.0,.6382,15.900,0.489947,calculated
enron,37K_nodes_184K_edges,house,4,8,0.00262083,0.788825,5809356,7.36457e+06,6544.0,.6211,7.700,0.489947,calculated
enron,37K_nodes_184K_edges,house,4,16,0.00128446,0.462892,5809356,1.25501e+07,6544.0,1.0584,6.600,0.489947,calculated
enron,37K_nodes_184K_edges,diamond,4,1,0.00183404,0.384772,5809356,1.50982e+07,6528.0,1.000,100.00,0.384772,baseline
enron,37K_nodes_184K_edges,diamond,4,2,0.00326063,0.455966,5809356,1.27408e+07,6432.0,.8438,42.100,0.384772,calculated
enron,37K_nodes_184K_edges,diamond,4,4,0.00194229,0.530641,5809356,1.09478e+07,6416.0,.7251,18.100,0.384772,calculated
enron,37K_nodes_184K_edges,diamond,4,8,0.00532971,0.440295,5809356,1.31942e+07,6512.0,.8738,10.900,0.384772,calculated
enron,37K_nodes_184K_edges,diamond,4,16,0.00192621,0.41867,5809356,1.38757e+07,6544.0,.9190,5.700,0.384772,calculated
dblp,317K_nodes_1M_edges,triangle,3,1,0.0282613,0.0515218,2224385,4.31737e+07,19120.0,1.000,100.00,0.0515218,baseline
dblp,317K_nodes_1M_edges,triangle,3,2,0.00968154,0.061803,2224385,3.59915e+07,18976.0,.8336,41.600,0.0515218,calculated
dblp,317K_nodes_1M_edges,triangle,3,4,0.0103557,0.05436,2224385,4.09195e+07,18944.0,.9477,23.600,0.0515218,calculated
dblp,317K_nodes_1M_edges,triangle,3,8,0.00876462,0.0617845,2224385,3.60023e+07,19072.0,.8338,10.400,0.0515218,calculated
dblp,317K_nodes_1M_edges,triangle,3,16,0.00943175,0.0596993,2224385,3.72598e+07,18928.0,.8630,5.300,0.0515218,calculated
dblp,317K_nodes_1M_edges,4path,4,1,0.0093985,1.62939,252893,,19328.0,1.000,100.00,1.62939,baseline
dblp,317K_nodes_1M_edges,4path,4,2,0.0079915,1.10282,252893,,19472.0,1.4774,73.800,1.62939,calculated
dblp,317K_nodes_1M_edges,4path,4,4,0.0131674,1.0349,252893,,19344.0,1.5744,39.300,1.62939,calculated
dblp,317K_nodes_1M_edges,4path,4,8,0.011861,1.15344,252893,,19456.0,1.4126,17.600,1.62939,calculated
dblp,317K_nodes_1M_edges,4path,4,16,0.00752629,1.40747,252893,,19472.0,1.1576,7.200,1.62939,calculated
dblp,317K_nodes_1M_edges,4cycle,4,1,0.0109264,2.34759,252893,,19296.0,1.000,100.00,2.34759,baseline
dblp,317K_nodes_1M_edges,4cycle,4,2,0.0114479,0.925199,252893,,19472.0,2.5373,126.800,2.34759,calculated
dblp,317K_nodes_1M_edges,4cycle,4,4,0.0114526,1.19971,252893,,19552.0,1.9567,48.900,2.34759,calculated
dblp,317K_nodes_1M_edges,4cycle,4,8,0.0163494,1.3683,252893,,19296.0,1.7156,21.400,2.34759,calculated
dblp,317K_nodes_1M_edges,4cycle,4,16,0.00909179,1.74193,252893,,19296.0,1.3476,8.400,2.34759,calculated
dblp,317K_nodes_1M_edges,4star,4,1,0.0114433,3.35214,258570802,7.71361e+07,19856.0,1.000,100.00,3.35214,baseline
dblp,317K_nodes_1M_edges,4star,4,2,0.00886533,2.6105,258570802,9.90502e+07,20256.0,1.2840,64.200,3.35214,calculated
dblp,317K_nodes_1M_edges,4star,4,4,0.0150022,2.74166,258570802,9.43119e+07,19984.0,1.2226,30.500,3.35214,calculated
dblp,317K_nodes_1M_edges,4star,4,8,0.0135724,2.2299,258570802,1.15956e+08,20368.0,1.5032,18.700,3.35214,calculated
dblp,317K_nodes_1M_edges,4star,4,16,0.0114597,2.2109,258570802,1.16953e+08,20400.0,1.5161,9.400,3.35214,calculated
dblp,317K_nodes_1M_edges,4clique,4,1,0.0112655,0.360814,16713192,4.63208e+07,19648.0,1.000,100.00,0.360814,baseline
dblp,317K_nodes_1M_edges,4clique,4,2,0.0101161,0.510838,16713192,3.27172e+07,19632.0,.7063,35.300,0.360814,calculated
dblp,317K_nodes_1M_edges,4clique,4,4,0.0136324,0.404559,16713192,4.13121e+07,19584.0,.8918,22.200,0.360814,calculated
dblp,317K_nodes_1M_edges,4clique,4,8,0.0135857,0.353729,16713192,4.72486e+07,19856.0,1.0200,12.700,0.360814,calculated
dblp,317K_nodes_1M_edges,4clique,4,16,0.0126204,0.374667,16713192,4.46081e+07,19616.0,.9630,6.000,0.360814,calculated
dblp,317K_nodes_1M_edges,5clique,5,1,0.0113445,2.27287,262663639,1.15565e+08,20656.0,1.000,100.00,2.27287,baseline
dblp,317K_nodes_1M_edges,5clique,5,2,0.01443,2.19618,262663639,1.196e+08,20688.0,1.0349,51.700,2.27287,calculated
dblp,317K_nodes_1M_edges,5clique,5,4,0.0112136,2.21612,262663639,1.18524e+08,20784.0,1.0256,25.600,2.27287,calculated
dblp,317K_nodes_1M_edges,5clique,5,8,0.0134241,2.31782,262663639,1.13324e+08,20384.0,.9806,12.200,2.27287,calculated
dblp,317K_nodes_1M_edges,5clique,5,16,0.0123574,3.19408,262663639,8.22344e+07,19840.0,.7115,4.400,2.27287,calculated
dblp,317K_nodes_1M_edges,house,4,1,0.0114436,5.06854,262663639,5.18223e+07,19840.0,1.000,100.00,5.06854,baseline
dblp,317K_nodes_1M_edges,house,4,2,0.0967342,3.72014,262663639,7.06058e+07,19664.0,1.3624,68.100,5.06854,calculated
dblp,317K_nodes_1M_edges,house,4,4,0.0127442,2.73112,262663639,9.61745e+07,19712.0,1.8558,46.300,5.06854,calculated
dblp,317K_nodes_1M_edges,house,4,8,0.0135695,2.87813,262663639,9.12618e+07,20448.0,1.7610,22.000,5.06854,calculated
dblp,317K_nodes_1M_edges,house,4,16,0.0203881,3.41411,262663639,7.69348e+07,20304.0,1.4845,9.200,5.06854,calculated
dblp,317K_nodes_1M_edges,diamond,4,1,0.0115111,3.08206,262663639,8.52234e+07,20496.0,1.000,100.00,3.08206,baseline
dblp,317K_nodes_1M_edges,diamond,4,2,0.0140052,2.6417,262663639,9.94297e+07,20960.0,1.1666,58.300,3.08206,calculated
dblp,317K_nodes_1M_edges,diamond,4,4,0.00866579,3.04337,262663639,8.63068e+07,19840.0,1.0127,25.300,3.08206,calculated
dblp,317K_nodes_1M_edges,diamond,4,8,0.103822,4.35031,262663639,6.03781e+07,19584.0,.7084,8.800,3.08206,calculated
dblp,317K_nodes_1M_edges,diamond,4,16,0.0322443,2.93828,262663639,8.93937e+07,19728.0,1.0489,6.500,3.08206,calculated
